source	target	edge_type	source_node_type	target_node_type
ncbigene:7345	ncbigene:7157	interacts	Gene	Gene
pubchem.compound:448537	ncbigene:4843	downregulates	Compound	Gene
pubchem.compound:3715	ncbigene:1675	upregulates	Compound	Gene
ncbigene:10726	GO:0006457	participates	Gene	Biological Process
ncbigene:5364	ncbigene:4233	interacts	Gene	Gene
ncbigene:6364	ncbigene:63940	interacts	Gene	Gene
ncbigene:2549	ncbigene:2885	interacts	Gene	Gene
ncbigene:83990	ncbigene:4292	interacts	Gene	Gene
ncbigene:8500	GO:0007165	participates	Gene	Biological Process
ncbigene:9518	ncbigene:4088	interacts	Gene	Gene
pubchem.compound:3117	GO:0043065	induces	Compound	Biological Process
pubchem.compound:4011	ncbigene:147	downregulates	Compound	Gene
pubchem.compound:3339	ncbigene:7352	upregulates	Compound	Gene
ncbigene:1082	ncbigene:11250	interacts	Gene	Gene
ncbigene:1551	ncbigene:521	interacts	Gene	Gene
ncbigene:221002	ncbigene:3845	interacts	Gene	Gene
pubchem.compound:4197	ncbigene:5972	upregulates	Compound	Gene
pubchem.compound:5833	ncbigene:1586	downregulates	Compound	Gene
ncbigene:115201	GO:0006508	participates	Gene	Biological Process
pubchem.compound:53232	ncbigene:3949	upregulates	Compound	Gene
ncbigene:51	ncbigene:5970	interacts	Gene	Gene
ncbigene:1613	ncbigene:23521	interacts	Gene	Gene
ncbigene:79608	GO:0006457	participates	Gene	Biological Process
pubchem.compound:5284616	ncbigene:3667	upregulates	Compound	Gene
ncbigene:55970	ncbigene:29899	interacts	Gene	Gene
ncbigene:5142	ncbigene:814	interacts	Gene	Gene
ncbigene:1947	GO:0007155	participates	Gene	Biological Process
ncbigene:4889	ncbigene:29899	interacts	Gene	Gene
pubchem.compound:145068	ncbigene:3593	downregulates	Compound	Gene
pubchem.compound:3121	ncbigene:1548	upregulates	Compound	Gene
ncbigene:2319	GO:0050821	participates	Gene	Biological Process
ncbigene:8725	GO:0050821	participates	Gene	Biological Process
ncbigene:4296	ncbigene:3265	interacts	Gene	Gene
pubchem.compound:37542	GO:0007010	induces	Compound	Biological Process
ncbigene:25909	ncbigene:81565	interacts	Gene	Gene
ncbigene:2322	ncbigene:6777	interacts	Gene	Gene
ncbigene:284	ncbigene:5156	interacts	Gene	Gene
ncbigene:780	GO:0007275	participates	Gene	Biological Process
ncbigene:4683	ncbigene:8243	interacts	Gene	Gene
ncbigene:6788	ncbigene:83937	interacts	Gene	Gene
pubchem.compound:5280453	ncbigene:3479	downregulates	Compound	Gene
ncbigene:5734	ncbigene:2782	interacts	Gene	Gene
ncbigene:2237	ncbigene:5423	interacts	Gene	Gene
ncbigene:84219	GO:0006914	participates	Gene	Biological Process
ncbigene:51384	ncbigene:147111	interacts	Gene	Gene
pubchem.compound:3121	ncbigene:6330	downregulates	Compound	Gene
pubchem.compound:5280343	ncbigene:3605	downregulates	Compound	Gene
ncbigene:87	ncbigene:6714	interacts	Gene	Gene
ncbigene:7043	ncbigene:56681	interacts	Gene	Gene
ncbigene:3815	GO:0007165	participates	Gene	Biological Process
ncbigene:100126337	ncbigene:6678	interacts	Gene	Gene
ncbigene:10142	GO:0007165	participates	Gene	Biological Process
ncbigene:5161	ncbigene:5164	interacts	Gene	Gene
ncbigene:10636	ncbigene:3689	interacts	Gene	Gene
ncbigene:2998	ncbigene:5568	interacts	Gene	Gene
ncbigene:6092	ncbigene:57522	interacts	Gene	Gene
ncbigene:6753	ncbigene:54585	interacts	Gene	Gene
ncbigene:1434	ncbigene:3840	interacts	Gene	Gene
ncbigene:4311	GO:0006508	participates	Gene	Biological Process
pubchem.compound:9904	ncbigene:2353	upregulates	Compound	Gene
ncbigene:57413	ncbigene:63940	interacts	Gene	Gene
ncbigene:8553	ncbigene:2176	interacts	Gene	Gene
ncbigene:6710	ncbigene:11015	interacts	Gene	Gene
ncbigene:4605	ncbigene:4869	interacts	Gene	Gene
ncbigene:1612	ncbigene:7168	interacts	Gene	Gene
ncbigene:23049	ncbigene:5976	interacts	Gene	Gene
pubchem.compound:2554	ncbigene:9360	upregulates	Compound	Gene
pubchem.compound:9904	ncbigene:10221	downregulates	Compound	Gene
pubchem.compound:60198	ncbigene:1588	downregulates	Compound	Gene
ncbigene:1647	GO:0043065	participates	Gene	Biological Process
ncbigene:672	ncbigene:571	interacts	Gene	Gene
ncbigene:55615	GO:0007010	participates	Gene	Biological Process
ncbigene:1487	ncbigene:8085	interacts	Gene	Gene
ncbigene:286826	ncbigene:1869	interacts	Gene	Gene
ncbigene:1742	ncbigene:3084	interacts	Gene	Gene
pubchem.compound:5095	ncbigene:1958	downregulates	Compound	Gene
ncbigene:9631	GO:0006913	participates	Gene	Biological Process
pubchem.compound:5282379	ncbigene:3861	downregulates	Compound	Gene
ncbigene:2121	ncbigene:2737	interacts	Gene	Gene
ncbigene:2922	ncbigene:4829	interacts	Gene	Gene
ncbigene:3812	ncbigene:5777	interacts	Gene	Gene
ncbigene:5569	ncbigene:5906	interacts	Gene	Gene
ncbigene:100506742	ncbigene:840	interacts	Gene	Gene
pubchem.compound:4830	ncbigene:3358	downregulates	Compound	Gene
ncbigene:10256	ncbigene:369	interacts	Gene	Gene
ncbigene:3643	GO:0005975	participates	Gene	Biological Process
pubchem.compound:702	ncbigene:7157	upregulates	Compound	Gene
ncbigene:85480	ncbigene:3581	interacts	Gene	Gene
ncbigene:283617	ncbigene:2782	interacts	Gene	Gene
ncbigene:554	ncbigene:22905	interacts	Gene	Gene
ncbigene:3578	ncbigene:53832	interacts	Gene	Gene
ncbigene:51083	GO:0043065	participates	Gene	Biological Process
ncbigene:28952	ncbigene:26043	interacts	Gene	Gene
ncbigene:390432	ncbigene:2788	interacts	Gene	Gene
ncbigene:26664	ncbigene:51764	interacts	Gene	Gene
ncbigene:483	GO:0050821	participates	Gene	Biological Process
ncbigene:5245	GO:0050821	participates	Gene	Biological Process
ncbigene:1294	GO:0007155	participates	Gene	Biological Process
ncbigene:5932	ncbigene:472	interacts	Gene	Gene
ncbigene:387778	GO:0007049	participates	Gene	Biological Process
pubchem.compound:448537	ncbigene:551	downregulates	Compound	Gene
ncbigene:7153	ncbigene:55957	interacts	Gene	Gene
pubchem.compound:2733526	ncbigene:2100	downregulates	Compound	Gene
ncbigene:80070	GO:0030198	participates	Gene	Biological Process
ncbigene:9967	ncbigene:5346	interacts	Gene	Gene
ncbigene:7388	ncbigene:54205	interacts	Gene	Gene
ncbigene:221178	ncbigene:5880	interacts	Gene	Gene
ncbigene:9611	ncbigene:1050	interacts	Gene	Gene
ncbigene:355	GO:0043065	participates	Gene	Biological Process
pubchem.compound:1548943	ncbigene:472	upregulates	Compound	Gene
ncbigene:7341	GO:0050821	participates	Gene	Biological Process
ncbigene:50859	GO:0010951	participates	Gene	Biological Process
ncbigene:3949	GO:0006629	participates	Gene	Biological Process
ncbigene:3562	ncbigene:53833	interacts	Gene	Gene
pubchem.compound:5284616	ncbigene:3002	downregulates	Compound	Gene
ncbigene:155	ncbigene:2774	interacts	Gene	Gene
ncbigene:3816	GO:0031638	participates	Gene	Biological Process
ncbigene:5081	ncbigene:3398	interacts	Gene	Gene
ncbigene:156	ncbigene:9248	interacts	Gene	Gene
ncbigene:54472	ncbigene:9020	interacts	Gene	Gene
ncbigene:343406	ncbigene:51764	interacts	Gene	Gene
ncbigene:9379	ncbigene:22829	interacts	Gene	Gene
pubchem.compound:448537	ncbigene:2697	upregulates	Compound	Gene
ncbigene:410	GO:0006629	participates	Gene	Biological Process
pubchem.compound:2554	ncbigene:1577	upregulates	Compound	Gene
ncbigene:245711	ncbigene:983	interacts	Gene	Gene
ncbigene:1200	GO:0006629	participates	Gene	Biological Process
ncbigene:999	GO:0007275	participates	Gene	Biological Process
ncbigene:23508	ncbigene:7170	interacts	Gene	Gene
pubchem.compound:3372	ncbigene:5621	downregulates	Compound	Gene
ncbigene:7432	ncbigene:7433	interacts	Gene	Gene
ncbigene:478	ncbigene:6547	interacts	Gene	Gene
ncbigene:1259	ncbigene:163688	interacts	Gene	Gene
ncbigene:4991	ncbigene:51764	interacts	Gene	Gene
ncbigene:145173	ncbigene:79875	interacts	Gene	Gene
ncbigene:9459	ncbigene:5880	interacts	Gene	Gene
pubchem.compound:702	ncbigene:83756	downregulates	Compound	Gene
pubchem.compound:1548943	ncbigene:2520	upregulates	Compound	Gene
ncbigene:6357	GO:0007267	participates	Gene	Biological Process
ncbigene:246778	GO:0007165	participates	Gene	Biological Process
pubchem.compound:448537	ncbigene:6863	upregulates	Compound	Gene
ncbigene:7444	ncbigene:29761	interacts	Gene	Gene
ncbigene:3441	ncbigene:53833	interacts	Gene	Gene
ncbigene:8065	ncbigene:200316	interacts	Gene	Gene
ncbigene:9521	ncbigene:545	interacts	Gene	Gene
ncbigene:1200	GO:0006508	participates	Gene	Biological Process
pubchem.compound:37542	ncbigene:2475	upregulates	Compound	Gene
pubchem.compound:4636	ncbigene:3357	downregulates	Compound	Gene
pubchem.compound:4943	ncbigene:2908	upregulates	Compound	Gene
ncbigene:89953	ncbigene:3123	interacts	Gene	Gene
pubchem.compound:6013	ncbigene:7412	downregulates	Compound	Gene
pubchem.compound:145068	ncbigene:89822	upregulates	Compound	Gene
pubchem.compound:3105	ncbigene:150	upregulates	Compound	Gene
ncbigene:9001	GO:0006914	participates	Gene	Biological Process
pubchem.compound:448537	ncbigene:4314	upregulates	Compound	Gene
ncbigene:26683	ncbigene:2782	interacts	Gene	Gene
ncbigene:79812	ncbigene:7422	interacts	Gene	Gene
pubchem.compound:12035	ncbigene:2263	downregulates	Compound	Gene
ncbigene:2158	GO:0031638	participates	Gene	Biological Process
pubchem.compound:31703	ncbigene:7157	upregulates	Compound	Gene
ncbigene:85407	ncbigene:283120	interacts	Gene	Gene
ncbigene:197259	ncbigene:192111	interacts	Gene	Gene
ncbigene:390082	ncbigene:2782	interacts	Gene	Gene
ncbigene:3980	GO:0051301	participates	Gene	Biological Process
ncbigene:23198	ncbigene:29945	interacts	Gene	Gene
ncbigene:9882	GO:0016192	participates	Gene	Biological Process
ncbigene:10193	GO:0006914	participates	Gene	Biological Process
ncbigene:389090	ncbigene:2788	interacts	Gene	Gene
pubchem.compound:54454	ncbigene:920	downregulates	Compound	Gene
ncbigene:710	GO:0010951	participates	Gene	Biological Process
pubchem.compound:3339	ncbigene:2950	upregulates	Compound	Gene
ncbigene:219875	ncbigene:51764	interacts	Gene	Gene
ncbigene:1306	GO:0030198	participates	Gene	Biological Process
ncbigene:57393	ncbigene:3630	interacts	Gene	Gene
ncbigene:9874	GO:0007059	participates	Gene	Biological Process
ncbigene:1545	GO:0043065	participates	Gene	Biological Process
ncbigene:115650	ncbigene:9020	interacts	Gene	Gene
pubchem.compound:5426	ncbigene:4843	downregulates	Compound	Gene
ncbigene:5624	GO:0006508	participates	Gene	Biological Process
ncbigene:4603	GO:0030154	participates	Gene	Biological Process
ncbigene:283093	ncbigene:51764	interacts	Gene	Gene
ncbigene:3445	ncbigene:3581	interacts	Gene	Gene
ncbigene:4041	ncbigene:5176	interacts	Gene	Gene
pubchem.compound:4737	ncbigene:2891	downregulates	Compound	Gene
pubchem.compound:3343	ncbigene:2056	upregulates	Compound	Gene
ncbigene:100506742	ncbigene:836	interacts	Gene	Gene
ncbigene:7009	GO:0006914	participates	Gene	Biological Process
pubchem.compound:5280453	ncbigene:1280	downregulates	Compound	Gene
ncbigene:8881	ncbigene:10459	interacts	Gene	Gene
pubchem.compound:5280343	ncbigene:29881	downregulates	Compound	Gene
ncbigene:219870	ncbigene:2788	interacts	Gene	Gene
pubchem.compound:5284616	ncbigene:7097	downregulates	Compound	Gene
ncbigene:2965	ncbigene:672	interacts	Gene	Gene
ncbigene:390327	ncbigene:51764	interacts	Gene	Gene
ncbigene:26219	GO:0007165	participates	Gene	Biological Process
ncbigene:5079	ncbigene:799	interacts	Gene	Gene
ncbigene:51725	ncbigene:51397	interacts	Gene	Gene
ncbigene:5345	GO:0010951	participates	Gene	Biological Process
ncbigene:11168	ncbigene:3159	interacts	Gene	Gene
ncbigene:7184	GO:0006457	participates	Gene	Biological Process
ncbigene:80152	ncbigene:81565	interacts	Gene	Gene
ncbigene:55904	GO:0007049	participates	Gene	Biological Process
ncbigene:26245	ncbigene:409	interacts	Gene	Gene
ncbigene:89	ncbigene:6714	interacts	Gene	Gene
ncbigene:5829	ncbigene:831	interacts	Gene	Gene
pubchem.compound:5360696	ncbigene:9407	downregulates	Compound	Gene
ncbigene:128866	ncbigene:440738	interacts	Gene	Gene
pubchem.compound:4775	ncbigene:7099	downregulates	Compound	Gene
ncbigene:9306	ncbigene:2885	interacts	Gene	Gene
ncbigene:337	ncbigene:116519	interacts	Gene	Gene
ncbigene:8973	GO:0007165	participates	Gene	Biological Process
pubchem.compound:3715	ncbigene:4353	upregulates	Compound	Gene
ncbigene:81887	ncbigene:6176	interacts	Gene	Gene
ncbigene:9530	ncbigene:596	interacts	Gene	Gene
ncbigene:9218	ncbigene:26523	interacts	Gene	Gene
pubchem.compound:2554	ncbigene:1543	upregulates	Compound	Gene
ncbigene:286362	ncbigene:51764	interacts	Gene	Gene
ncbigene:51327	GO:0006457	participates	Gene	Biological Process
ncbigene:5621	ncbigene:3190	interacts	Gene	Gene
ncbigene:9369	ncbigene:22829	interacts	Gene	Gene
ncbigene:54498	ncbigene:4323	interacts	Gene	Gene
ncbigene:57186	ncbigene:5898	interacts	Gene	Gene
ncbigene:7525	ncbigene:6503	interacts	Gene	Gene
pubchem.compound:31703	ncbigene:23411	downregulates	Compound	Gene
pubchem.compound:448537	ncbigene:57007	downregulates	Compound	Gene
pubchem.compound:2913	ncbigene:801	downregulates	Compound	Gene
ncbigene:2938	ncbigene:1586	interacts	Gene	Gene
pubchem.compound:3121	ncbigene:6328	downregulates	Compound	Gene
ncbigene:1069	ncbigene:7329	interacts	Gene	Gene
ncbigene:26212	ncbigene:2788	interacts	Gene	Gene
ncbigene:4296	GO:0043065	participates	Gene	Biological Process
pubchem.compound:702	ncbigene:2475	downregulates	Compound	Gene
ncbigene:10393	GO:0007049	participates	Gene	Biological Process
pubchem.compound:54676537	ncbigene:79001	downregulates	Compound	Gene
ncbigene:3651	ncbigene:6555	interacts	Gene	Gene
ncbigene:2547	ncbigene:3661	interacts	Gene	Gene
ncbigene:89801	ncbigene:2998	interacts	Gene	Gene
ncbigene:5829	GO:0007165	participates	Gene	Biological Process
ncbigene:5093	ncbigene:10993	interacts	Gene	Gene
ncbigene:23411	GO:0043065	participates	Gene	Biological Process
ncbigene:4049	ncbigene:8764	interacts	Gene	Gene
ncbigene:9883	GO:0006913	participates	Gene	Biological Process
ncbigene:3912	ncbigene:22987	interacts	Gene	Gene
ncbigene:8704	GO:0005975	participates	Gene	Biological Process
pubchem.compound:2719	ncbigene:472	upregulates	Compound	Gene
ncbigene:356	ncbigene:355	interacts	Gene	Gene
pubchem.compound:36314	ncbigene:596	downregulates	Compound	Gene
pubchem.compound:448537	ncbigene:85480	upregulates	Compound	Gene
ncbigene:27152	ncbigene:51684	interacts	Gene	Gene
ncbigene:8876	ncbigene:3845	interacts	Gene	Gene
ncbigene:4927	ncbigene:9939	interacts	Gene	Gene
ncbigene:1191	GO:0006629	participates	Gene	Biological Process
ncbigene:7132	ncbigene:51528	interacts	Gene	Gene
pubchem.compound:3397	ncbigene:2697	downregulates	Compound	Gene
ncbigene:84790	GO:0051301	participates	Gene	Biological Process
ncbigene:2627	ncbigene:653509	interacts	Gene	Gene
pubchem.compound:448537	ncbigene:6513	upregulates	Compound	Gene
ncbigene:5604	ncbigene:1000	interacts	Gene	Gene
ncbigene:3059	ncbigene:10095	interacts	Gene	Gene
ncbigene:5575	ncbigene:5829	interacts	Gene	Gene
ncbigene:23275	ncbigene:10418	interacts	Gene	Gene
ncbigene:6754	ncbigene:29899	interacts	Gene	Gene
ncbigene:3305	ncbigene:57805	interacts	Gene	Gene
pubchem.compound:145068	ncbigene:4780	upregulates	Compound	Gene
ncbigene:9572	ncbigene:9611	interacts	Gene	Gene
ncbigene:4715	ncbigene:5567	interacts	Gene	Gene
pubchem.compound:444795	ncbigene:6469	downregulates	Compound	Gene
ncbigene:4803	ncbigene:2026	interacts	Gene	Gene
ncbigene:291	ncbigene:5581	interacts	Gene	Gene
ncbigene:2744	ncbigene:407010	interacts	Gene	Gene
ncbigene:2065	ncbigene:54206	interacts	Gene	Gene
ncbigene:341568	ncbigene:51764	interacts	Gene	Gene
ncbigene:22794	ncbigene:10236	interacts	Gene	Gene
pubchem.compound:702	ncbigene:6010	downregulates	Compound	Gene
ncbigene:3619	ncbigene:81565	interacts	Gene	Gene
ncbigene:219869	ncbigene:2788	interacts	Gene	Gene
ncbigene:3655	ncbigene:6714	interacts	Gene	Gene
ncbigene:51129	ncbigene:338328	interacts	Gene	Gene
ncbigene:528	ncbigene:55004	interacts	Gene	Gene
ncbigene:11069	ncbigene:3767	interacts	Gene	Gene
ncbigene:3716	ncbigene:30837	interacts	Gene	Gene
ncbigene:1392	GO:0007165	participates	Gene	Biological Process
ncbigene:3836	ncbigene:5970	interacts	Gene	Gene
ncbigene:5999	ncbigene:346562	interacts	Gene	Gene
pubchem.compound:71360	ncbigene:3363	downregulates	Compound	Gene
ncbigene:22943	ncbigene:51176	interacts	Gene	Gene
ncbigene:10673	GO:0007165	participates	Gene	Biological Process
ncbigene:4917	ncbigene:4776	interacts	Gene	Gene
pubchem.compound:5546	ncbigene:6337	downregulates	Compound	Gene
ncbigene:10892	ncbigene:8503	interacts	Gene	Gene
ncbigene:7046	GO:0007165	participates	Gene	Biological Process
ncbigene:138802	ncbigene:51764	interacts	Gene	Gene
ncbigene:1062	ncbigene:81565	interacts	Gene	Gene
ncbigene:6688	ncbigene:3960	interacts	Gene	Gene
ncbigene:4713	ncbigene:5566	interacts	Gene	Gene
ncbigene:3952	ncbigene:3581	interacts	Gene	Gene
ncbigene:2897	ncbigene:11132	interacts	Gene	Gene
ncbigene:345456	ncbigene:60	interacts	Gene	Gene
ncbigene:1082	GO:0007165	participates	Gene	Biological Process
ncbigene:6850	ncbigene:6521	interacts	Gene	Gene
pubchem.compound:702	ncbigene:7132	upregulates	Compound	Gene
ncbigene:219956	ncbigene:51764	interacts	Gene	Gene
ncbigene:222235	ncbigene:201456	interacts	Gene	Gene
ncbigene:2263	GO:0007267	participates	Gene	Biological Process
ncbigene:10726	ncbigene:6232	interacts	Gene	Gene
pubchem.compound:448537	ncbigene:5241	upregulates	Compound	Gene
ncbigene:6360	ncbigene:29899	interacts	Gene	Gene
pubchem.compound:3157	ncbigene:146	downregulates	Compound	Gene
ncbigene:3910	ncbigene:22987	interacts	Gene	Gene
ncbigene:1513	ncbigene:637	interacts	Gene	Gene
ncbigene:48	ncbigene:10539	interacts	Gene	Gene
pubchem.compound:3121	ncbigene:6334	downregulates	Compound	Gene
ncbigene:1081	ncbigene:3623	interacts	Gene	Gene
ncbigene:5255	ncbigene:79660	interacts	Gene	Gene
ncbigene:389421	ncbigene:4771	interacts	Gene	Gene
ncbigene:55312	ncbigene:27035	interacts	Gene	Gene
ncbigene:10269	GO:0006508	participates	Gene	Biological Process
ncbigene:6659	ncbigene:406991	interacts	Gene	Gene
pubchem.compound:4171	GO:0007165	induces	Compound	Biological Process
ncbigene:406928	GO:0043065	participates	Gene	Biological Process
ncbigene:919	ncbigene:6850	interacts	Gene	Gene
ncbigene:10273	ncbigene:3303	interacts	Gene	Gene
ncbigene:2903	ncbigene:8911	interacts	Gene	Gene
pubchem.compound:3373	ncbigene:2562	upregulates	Compound	Gene
ncbigene:5020	ncbigene:7134	interacts	Gene	Gene
ncbigene:246778	ncbigene:3572	interacts	Gene	Gene
ncbigene:3727	ncbigene:54	interacts	Gene	Gene
ncbigene:811	GO:0006457	participates	Gene	Biological Process
ncbigene:27304	ncbigene:4338	interacts	Gene	Gene
ncbigene:5608	GO:0007165	participates	Gene	Biological Process
ncbigene:2045	ncbigene:5921	interacts	Gene	Gene
ncbigene:7295	ncbigene:522	interacts	Gene	Gene
ncbigene:57715	ncbigene:5364	interacts	Gene	Gene
ncbigene:5335	ncbigene:407033	interacts	Gene	Gene
pubchem.compound:2756	ncbigene:8549	downregulates	Compound	Gene
ncbigene:4121	GO:0005975	participates	Gene	Biological Process
ncbigene:4862	ncbigene:79365	interacts	Gene	Gene
pubchem.compound:3715	GO:0055085	induces	Compound	Biological Process
ncbigene:10011	GO:0030154	participates	Gene	Biological Process
ncbigene:10971	ncbigene:6934	interacts	Gene	Gene
ncbigene:3911	ncbigene:22987	interacts	Gene	Gene
pubchem.compound:2764	ncbigene:5347	upregulates	Compound	Gene
pubchem.compound:2913	ncbigene:3362	downregulates	Compound	Gene
ncbigene:2175	ncbigene:55215	interacts	Gene	Gene
ncbigene:6921	ncbigene:200316	interacts	Gene	Gene
ncbigene:9771	ncbigene:5908	interacts	Gene	Gene
ncbigene:3082	GO:0000902	participates	Gene	Biological Process
ncbigene:3811	ncbigene:5781	interacts	Gene	Gene
ncbigene:356	GO:0043065	participates	Gene	Biological Process
ncbigene:3991	ncbigene:2170	interacts	Gene	Gene
ncbigene:1143	GO:0050877	participates	Gene	Biological Process
ncbigene:64170	ncbigene:5296	interacts	Gene	Gene
ncbigene:3932	ncbigene:1606	interacts	Gene	Gene
ncbigene:6932	ncbigene:64321	interacts	Gene	Gene
ncbigene:81328	ncbigene:51764	interacts	Gene	Gene
ncbigene:119692	ncbigene:51764	interacts	Gene	Gene
pubchem.compound:4737	ncbigene:5741	upregulates	Compound	Gene
ncbigene:5645	ncbigene:9002	interacts	Gene	Gene
ncbigene:9002	ncbigene:5617	interacts	Gene	Gene
ncbigene:8600	ncbigene:54	interacts	Gene	Gene
ncbigene:6119	ncbigene:29074	interacts	Gene	Gene
ncbigene:6429	GO:0006397	participates	Gene	Biological Process
ncbigene:5322	ncbigene:301	interacts	Gene	Gene
ncbigene:6428	ncbigene:10772	interacts	Gene	Gene
ncbigene:283189	ncbigene:2788	interacts	Gene	Gene
ncbigene:6425	ncbigene:7482	interacts	Gene	Gene
ncbigene:732	ncbigene:735	interacts	Gene	Gene
ncbigene:3766	ncbigene:3064	interacts	Gene	Gene
ncbigene:9369	ncbigene:57502	interacts	Gene	Gene
ncbigene:8363	ncbigene:10419	interacts	Gene	Gene
ncbigene:116519	ncbigene:345	interacts	Gene	Gene
ncbigene:126541	ncbigene:2788	interacts	Gene	Gene
pubchem.compound:6167	ncbigene:627	upregulates	Compound	Gene
ncbigene:81442	ncbigene:2788	interacts	Gene	Gene
ncbigene:5599	ncbigene:1847	interacts	Gene	Gene
pubchem.compound:702	ncbigene:468	upregulates	Compound	Gene
ncbigene:7251	GO:0051301	participates	Gene	Biological Process
pubchem.compound:702	ncbigene:54567	downregulates	Compound	Gene
ncbigene:9628	ncbigene:346562	interacts	Gene	Gene
pubchem.compound:5284616	ncbigene:9429	downregulates	Compound	Gene
ncbigene:4908	GO:0007165	participates	Gene	Biological Process
pubchem.compound:5833	ncbigene:9622	downregulates	Compound	Gene
ncbigene:7421	GO:0000902	participates	Gene	Biological Process
pubchem.compound:3121	ncbigene:2932	downregulates	Compound	Gene
ncbigene:2538	ncbigene:5571	interacts	Gene	Gene
pubchem.compound:702	ncbigene:632	downregulates	Compound	Gene
ncbigene:7483	ncbigene:147111	interacts	Gene	Gene
pubchem.compound:145068	ncbigene:4843	upregulates	Compound	Gene
ncbigene:1088	ncbigene:3688	interacts	Gene	Gene
ncbigene:5368	ncbigene:29899	interacts	Gene	Gene
ncbigene:2664	GO:0007165	participates	Gene	Biological Process
ncbigene:1298	ncbigene:6385	interacts	Gene	Gene
ncbigene:55920	GO:0007049	participates	Gene	Biological Process
ncbigene:4637	ncbigene:5058	interacts	Gene	Gene
ncbigene:132884	ncbigene:51684	interacts	Gene	Gene
ncbigene:9455	ncbigene:5296	interacts	Gene	Gene
ncbigene:84666	GO:0007165	participates	Gene	Biological Process
pubchem.compound:126941	ncbigene:5981	downregulates	Compound	Gene
ncbigene:713	ncbigene:716	interacts	Gene	Gene
ncbigene:4035	GO:0006629	participates	Gene	Biological Process
pubchem.compound:145068	ncbigene:5268	upregulates	Compound	Gene
ncbigene:9886	ncbigene:4609	interacts	Gene	Gene
ncbigene:83595	ncbigene:574412	interacts	Gene	Gene
ncbigene:3491	GO:0043065	participates	Gene	Biological Process
ncbigene:3812	ncbigene:5781	interacts	Gene	Gene
pubchem.compound:3647	ncbigene:760	downregulates	Compound	Gene
ncbigene:283160	ncbigene:2788	interacts	Gene	Gene
ncbigene:29949	ncbigene:3581	interacts	Gene	Gene
ncbigene:1386	ncbigene:9658	interacts	Gene	Gene
ncbigene:2028	GO:0007267	participates	Gene	Biological Process
ncbigene:2241	ncbigene:10913	interacts	Gene	Gene
pubchem.compound:3676	ncbigene:8989	upregulates	Compound	Gene
ncbigene:51085	ncbigene:5313	interacts	Gene	Gene
pubchem.compound:702	ncbigene:8462	upregulates	Compound	Gene
ncbigene:10011	ncbigene:4199	interacts	Gene	Gene
ncbigene:71	ncbigene:3674	interacts	Gene	Gene
ncbigene:442179	ncbigene:2788	interacts	Gene	Gene
ncbigene:1082	GO:0007267	participates	Gene	Biological Process
ncbigene:1044	GO:0009790	participates	Gene	Biological Process
ncbigene:5000	ncbigene:56655	interacts	Gene	Gene
ncbigene:55967	GO:0007585	participates	Gene	Biological Process
ncbigene:6232	ncbigene:9790	interacts	Gene	Gene
ncbigene:7175	GO:0051301	participates	Gene	Biological Process
ncbigene:5251	GO:0006508	participates	Gene	Biological Process
pubchem.compound:5833	GO:0043065	induces	Compound	Biological Process
ncbigene:7417	ncbigene:54205	interacts	Gene	Gene
pubchem.compound:3396	ncbigene:153	downregulates	Compound	Gene
ncbigene:639	ncbigene:91662	interacts	Gene	Gene
ncbigene:4716	ncbigene:5566	interacts	Gene	Gene
ncbigene:3107	ncbigene:115653	interacts	Gene	Gene
ncbigene:10730	GO:0008283	participates	Gene	Biological Process
ncbigene:2770	GO:0007049	participates	Gene	Biological Process
pubchem.compound:5360696	ncbigene:5879	downregulates	Compound	Gene
ncbigene:8792	ncbigene:2213	interacts	Gene	Gene
pubchem.compound:3396	ncbigene:3269	downregulates	Compound	Gene
pubchem.compound:6918638	ncbigene:10013	downregulates	Compound	Gene
ncbigene:122809	ncbigene:865	interacts	Gene	Gene
ncbigene:2261	ncbigene:407055	interacts	Gene	Gene
pubchem.compound:36462	ncbigene:8797	upregulates	Compound	Gene
ncbigene:5329	ncbigene:6932	interacts	Gene	Gene
ncbigene:8607	GO:0007049	participates	Gene	Biological Process
pubchem.compound:5280343	ncbigene:3651	downregulates	Compound	Gene
ncbigene:1993	ncbigene:7536	interacts	Gene	Gene
ncbigene:50846	GO:0016540	participates	Gene	Biological Process
pubchem.compound:4211	ncbigene:1584	upregulates	Compound	Gene
pubchem.compound:445643	ncbigene:4318	upregulates	Compound	Gene
pubchem.compound:2200	ncbigene:3269	downregulates	Compound	Gene
pubchem.compound:3397	ncbigene:367	downregulates	Compound	Gene
ncbigene:2729	ncbigene:6583	interacts	Gene	Gene
ncbigene:7096	GO:0007165	participates	Gene	Biological Process
ncbigene:23209	ncbigene:831	interacts	Gene	Gene
ncbigene:153	ncbigene:2774	interacts	Gene	Gene
pubchem.compound:3396	ncbigene:3356	downregulates	Compound	Gene
pubchem.compound:3385	ncbigene:6513	upregulates	Compound	Gene
ncbigene:5141	GO:0007165	participates	Gene	Biological Process
ncbigene:390271	ncbigene:51764	interacts	Gene	Gene
ncbigene:4670	ncbigene:10772	interacts	Gene	Gene
ncbigene:51378	ncbigene:5159	interacts	Gene	Gene
ncbigene:390167	ncbigene:51764	interacts	Gene	Gene
ncbigene:84938	ncbigene:11345	interacts	Gene	Gene
