source	source_node_type	target	target_node_type	edge_type
ncbigene:9241	Developmental protein	ncbigene:23213	Hydrolase	interacts
ncbigene:9241	Developmental protein	ncbigene:1749	Developmental protein	interacts
ncbigene:9241	Developmental protein	ncbigene:9542	Growth factor	interacts
ncbigene:9241	Developmental protein	ncbigene:9107	Hydrolase	interacts
ncbigene:9241	Developmental protein	ncbigene:64386	Hydrolase	interacts
ncbigene:9241	Developmental protein	ncbigene:7700	Developmental protein	interacts
ncbigene:9241	Developmental protein	ncbigene:26086	Developmental protein	interacts
ncbigene:9241	Developmental protein	ncbigene:10021	Ion channel	interacts
ncbigene:9241	Developmental protein	ncbigene:10404	Hydrolase	interacts
ncbigene:9241	Developmental protein	ncbigene:6091	Developmental protein	interacts
ncbigene:268	Growth factor	ncbigene:9241	Developmental protein	interacts
ncbigene:652	Cytokine	ncbigene:9241	Developmental protein	interacts
ncbigene:650	Cytokine	ncbigene:9241	Developmental protein	interacts
ncbigene:353500	Cytokine	ncbigene:9241	Developmental protein	interacts
ncbigene:656	Cytokine	ncbigene:9241	Developmental protein	interacts
ncbigene:8200	Cytokine	ncbigene:9241	Developmental protein	interacts
ncbigene:392255	Cytokine	ncbigene:9241	Developmental protein	interacts
ncbigene:151449	Cytokine	ncbigene:9241	Developmental protein	interacts
ncbigene:649	Cytokine	ncbigene:9241	Developmental protein	interacts
ncbigene:1785	Hydrolase	ncbigene:7422	Heparin-binding	interacts
ncbigene:1785	Hydrolase	ncbigene:3791	Developmental protein	interacts
ncbigene:1785	Hydrolase	ncbigene:3897	Developmental protein	interacts
ncbigene:4920	Developmental protein	ncbigene:7855	Developmental protein	interacts
ncbigene:10724	Hydrolase	ncbigene:4211	Developmental protein	interacts
ncbigene:10724	Hydrolase	ncbigene:9512	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:3336	Chaperone	interacts
ncbigene:10724	Hydrolase	ncbigene:5087	Developmental protein	interacts
ncbigene:10724	Hydrolase	ncbigene:103	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:26528	Developmental protein	interacts
ncbigene:10724	Hydrolase	ncbigene:9879	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:55611	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:5073	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:8239	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:81616	Developmental protein	interacts
ncbigene:10724	Hydrolase	ncbigene:23001	Developmental protein	interacts
ncbigene:10724	Hydrolase	ncbigene:283871	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:5013	Developmental protein	interacts
ncbigene:10724	Hydrolase	ncbigene:9529	Chaperone	interacts
ncbigene:10724	Hydrolase	ncbigene:191	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:1665	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:4175	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:3192	Developmental protein	interacts
ncbigene:10724	Hydrolase	ncbigene:9118	Developmental protein	interacts
ncbigene:10724	Hydrolase	ncbigene:2617	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:5879	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:2288	Chaperone	interacts
ncbigene:10724	Hydrolase	ncbigene:55802	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:5881	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:2935	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:51692	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:166378	Chaperone	interacts
ncbigene:10724	Hydrolase	ncbigene:1654	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:9531	Chaperone	interacts
ncbigene:10724	Hydrolase	ncbigene:1968	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:25796	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:7415	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:6159	Heparin-binding	interacts
ncbigene:10724	Hydrolase	ncbigene:11218	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:70	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:4522	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:7155	Isomerase	interacts
ncbigene:10724	Hydrolase	ncbigene:573	Chaperone	interacts
ncbigene:10724	Hydrolase	ncbigene:10380	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:53343	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:4928	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:2879	Developmental protein	interacts
ncbigene:10724	Hydrolase	ncbigene:4172	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:5373	Isomerase	interacts
ncbigene:10724	Hydrolase	ncbigene:7919	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:27350	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:134147	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:5906	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:11332	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:4848	Developmental protein	interacts
ncbigene:10724	Hydrolase	ncbigene:8607	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:79077	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:9520	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:6419	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:10063	Chaperone	interacts
ncbigene:10724	Hydrolase	ncbigene:5550	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:60528	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:375	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:2098	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:27068	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:2290	Developmental protein	interacts
ncbigene:10724	Hydrolase	ncbigene:9669	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:27044	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:9958	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:22803	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:2280	Isomerase	interacts
ncbigene:10724	Hydrolase	ncbigene:9530	Chaperone	interacts
ncbigene:10724	Hydrolase	ncbigene:81567	Isomerase	interacts
ncbigene:10724	Hydrolase	ncbigene:1655	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:5049	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:7266	Chaperone	interacts
ncbigene:10724	Hydrolase	ncbigene:9532	Chaperone	interacts
ncbigene:10724	Hydrolase	ncbigene:51477	Isomerase	interacts
ncbigene:10724	Hydrolase	ncbigene:2799	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:9716	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:7965	Developmental protein	interacts
ncbigene:10724	Hydrolase	ncbigene:5331	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:10869	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:11140	Chaperone	interacts
ncbigene:10724	Hydrolase	ncbigene:22934	Isomerase	interacts
ncbigene:10724	Hydrolase	ncbigene:23191	Developmental protein	interacts
ncbigene:10724	Hydrolase	ncbigene:196513	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:10767	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:5464	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:5641	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:7345	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:57103	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:3301	Chaperone	interacts
ncbigene:10724	Hydrolase	ncbigene:1627	Developmental protein	interacts
ncbigene:10724	Hydrolase	ncbigene:523	Translocase	interacts
ncbigene:10724	Hydrolase	ncbigene:79228	Developmental protein	interacts
ncbigene:10724	Hydrolase	ncbigene:1108	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:5868	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:22824	Chaperone	interacts
ncbigene:10724	Hydrolase	ncbigene:6418	Chaperone	interacts
ncbigene:10724	Hydrolase	ncbigene:23020	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:192111	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:51400	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:6134	Developmental protein	interacts
ncbigene:10724	Hydrolase	ncbigene:2289	Chaperone	interacts
ncbigene:10724	Hydrolase	ncbigene:81572	Chaperone	interacts
ncbigene:10724	Hydrolase	ncbigene:23192	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:8505	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:831	Protease inhibitor	interacts
ncbigene:10724	Hydrolase	ncbigene:5878	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:271	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:3631	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:3704	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:5500	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:5238	Isomerase	interacts
ncbigene:10724	Hydrolase	ncbigene:1656	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:488	Translocase	interacts
ncbigene:10724	Hydrolase	ncbigene:821	Chaperone	interacts
ncbigene:10724	Hydrolase	ncbigene:51804	Developmental protein	interacts
ncbigene:10724	Hydrolase	ncbigene:7411	Chaperone	interacts
ncbigene:10724	Hydrolase	ncbigene:8536	Developmental protein	interacts
ncbigene:10724	Hydrolase	ncbigene:8776	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:11231	Chaperone	interacts
ncbigene:10724	Hydrolase	ncbigene:6146	Heparin-binding	interacts
ncbigene:10724	Hydrolase	ncbigene:8078	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:8087	Developmental protein	interacts
ncbigene:10724	Hydrolase	ncbigene:10525	Chaperone	interacts
ncbigene:10724	Hydrolase	ncbigene:3765	Ion channel	interacts
ncbigene:10724	Hydrolase	ncbigene:7874	Hydrolase	interacts
ncbigene:10724	Hydrolase	ncbigene:22894	Hydrolase	interacts
ncbigene:2159	Hydrolase	ncbigene:2147	Hydrolase	interacts
ncbigene:54567	Developmental protein	ncbigene:4853	Developmental protein	interacts
ncbigene:6095	Developmental protein	ncbigene:3632	Hydrolase	interacts
ncbigene:6095	Developmental protein	ncbigene:2890	Ion channel	interacts
ncbigene:6095	Developmental protein	ncbigene:10371	Developmental protein	interacts
ncbigene:6095	Developmental protein	ncbigene:2081	Hydrolase	interacts
ncbigene:6095	Developmental protein	ncbigene:1106	Hydrolase	interacts
ncbigene:6095	Developmental protein	ncbigene:3605	Cytokine	interacts
ncbigene:6095	Developmental protein	ncbigene:112744	Cytokine	interacts
ncbigene:6095	Developmental protein	ncbigene:59067	Cytokine	interacts
ncbigene:6095	Developmental protein	ncbigene:50616	Cytokine	interacts
ncbigene:3445	Cytokine	ncbigene:1956	Developmental protein	interacts
ncbigene:3445	Cytokine	ncbigene:5156	Developmental protein	interacts
ncbigene:3445	Cytokine	ncbigene:5159	Developmental protein	interacts
ncbigene:4211	Developmental protein	ncbigene:90993	Developmental protein	interacts
ncbigene:4211	Developmental protein	ncbigene:23405	Hydrolase	interacts
ncbigene:4211	Developmental protein	ncbigene:478	Translocase	interacts
ncbigene:4211	Developmental protein	ncbigene:5524	Isomerase	interacts
ncbigene:4211	Developmental protein	ncbigene:80267	Hydrolase	interacts
ncbigene:4211	Developmental protein	ncbigene:8458	Hydrolase	interacts
ncbigene:4211	Developmental protein	ncbigene:7432	Hormone	interacts
ncbigene:4211	Developmental protein	ncbigene:8326	Developmental protein	interacts
ncbigene:4211	Developmental protein	ncbigene:5333	Hydrolase	interacts
ncbigene:4211	Developmental protein	ncbigene:6615	Developmental protein	interacts
ncbigene:4303	Developmental protein	ncbigene:5273	Protease inhibitor	interacts
ncbigene:4303	Developmental protein	ncbigene:55276	Isomerase	interacts
ncbigene:4303	Developmental protein	ncbigene:54831	Ion channel	interacts
ncbigene:4303	Developmental protein	ncbigene:5550	Hydrolase	interacts
ncbigene:4303	Developmental protein	ncbigene:1116	Antimicrobial	interacts
ncbigene:4303	Developmental protein	ncbigene:4848	Developmental protein	interacts
ncbigene:4303	Developmental protein	ncbigene:5797	Hydrolase	interacts
ncbigene:4303	Developmental protein	ncbigene:4893	Hydrolase	interacts
ncbigene:4303	Developmental protein	ncbigene:10020	Hydrolase	interacts
ncbigene:4303	Developmental protein	ncbigene:952	Hydrolase	interacts
ncbigene:4303	Developmental protein	ncbigene:3796	Developmental protein	interacts
ncbigene:4303	Developmental protein	ncbigene:4176	Hydrolase	interacts
ncbigene:4303	Developmental protein	ncbigene:7224	Ion channel	interacts
ncbigene:4303	Developmental protein	ncbigene:85479	Chaperone	interacts
ncbigene:4303	Developmental protein	ncbigene:5050	Hydrolase	interacts
ncbigene:4303	Developmental protein	ncbigene:6272	Developmental protein	interacts
ncbigene:4303	Developmental protein	ncbigene:3753	Ion channel	interacts
ncbigene:4303	Developmental protein	ncbigene:375	Hydrolase	interacts
ncbigene:4303	Developmental protein	ncbigene:2743	Ion channel	interacts
ncbigene:4303	Developmental protein	ncbigene:3781	Ion channel	interacts
ncbigene:4303	Developmental protein	ncbigene:10913	Developmental protein	interacts
ncbigene:4303	Developmental protein	ncbigene:55515	Ion channel	interacts
ncbigene:4303	Developmental protein	ncbigene:2555	Ion channel	interacts
ncbigene:4303	Developmental protein	ncbigene:117581	Developmental protein	interacts
ncbigene:4303	Developmental protein	ncbigene:3001	Hydrolase	interacts
ncbigene:4303	Developmental protein	ncbigene:6683	Isomerase	interacts
ncbigene:4303	Developmental protein	ncbigene:10890	Hydrolase	interacts
ncbigene:4303	Developmental protein	ncbigene:8507	Developmental protein	interacts
ncbigene:4303	Developmental protein	ncbigene:5337	Hydrolase	interacts
ncbigene:4303	Developmental protein	ncbigene:7846	Hydrolase	interacts
ncbigene:4303	Developmental protein	ncbigene:342372	Ion channel	interacts
ncbigene:4303	Developmental protein	ncbigene:80310	Developmental protein	interacts
ncbigene:4303	Developmental protein	ncbigene:56300	Cytokine	interacts
ncbigene:4303	Developmental protein	ncbigene:2799	Hydrolase	interacts
ncbigene:4303	Developmental protein	ncbigene:781	Ion channel	interacts
ncbigene:4303	Developmental protein	ncbigene:480	Translocase	interacts
ncbigene:4303	Developmental protein	ncbigene:3628	Hydrolase	interacts
ncbigene:4303	Developmental protein	ncbigene:8809	Hydrolase	interacts
ncbigene:4303	Developmental protein	ncbigene:4616	Developmental protein	interacts
ncbigene:4303	Developmental protein	ncbigene:8743	Cytokine	interacts
ncbigene:4303	Developmental protein	ncbigene:2538	Hydrolase	interacts
ncbigene:4303	Developmental protein	ncbigene:57818	Hydrolase	interacts
ncbigene:4303	Developmental protein	ncbigene:92579	Hydrolase	interacts
ncbigene:4303	Developmental protein	ncbigene:10912	Developmental protein	interacts
ncbigene:4303	Developmental protein	ncbigene:5896	Hydrolase	interacts
ncbigene:6688	Developmental protein	ncbigene:1435	Cytokine	interacts
ncbigene:6688	Developmental protein	ncbigene:5210	Hydrolase	interacts
ncbigene:6688	Developmental protein	ncbigene:23646	Hydrolase	interacts
ncbigene:6688	Developmental protein	ncbigene:2898	Ion channel	interacts
ncbigene:6688	Developmental protein	ncbigene:5777	Hydrolase	interacts
ncbigene:6688	Developmental protein	ncbigene:5657	Hydrolase	interacts
ncbigene:6688	Developmental protein	ncbigene:4069	Hydrolase	interacts
ncbigene:6688	Developmental protein	ncbigene:8740	Cytokine	interacts
ncbigene:6688	Developmental protein	ncbigene:27189	Cytokine	interacts
ncbigene:3976	Cytokine	ncbigene:1956	Developmental protein	interacts
ncbigene:3976	Cytokine	ncbigene:5156	Developmental protein	interacts
ncbigene:3976	Cytokine	ncbigene:5159	Developmental protein	interacts
ncbigene:2290	Developmental protein	ncbigene:3065	Hydrolase	interacts
ncbigene:1511	Hydrolase	ncbigene:5273	Protease inhibitor	interacts
ncbigene:5087	Developmental protein	ncbigene:2900	Ion channel	interacts
ncbigene:5087	Developmental protein	ncbigene:1656	Hydrolase	interacts
ncbigene:5087	Developmental protein	ncbigene:98	Hydrolase	interacts
ncbigene:5087	Developmental protein	ncbigene:1360	Hydrolase	interacts
ncbigene:5087	Developmental protein	ncbigene:9241	Developmental protein	interacts
ncbigene:5087	Developmental protein	ncbigene:6356	Cytokine	interacts
ncbigene:5087	Developmental protein	ncbigene:6332	Ion channel	interacts
ncbigene:5087	Developmental protein	ncbigene:3990	Heparin-binding	interacts
ncbigene:5087	Developmental protein	ncbigene:388	Developmental protein	interacts
ncbigene:5087	Developmental protein	ncbigene:51548	Developmental protein	interacts
ncbigene:5087	Developmental protein	ncbigene:57552	Hydrolase	interacts
ncbigene:5336	Hydrolase	ncbigene:22800	Hydrolase	interacts
ncbigene:5336	Hydrolase	ncbigene:3710	Ion channel	interacts
ncbigene:5048	Developmental protein	ncbigene:250	Hydrolase	interacts
ncbigene:6750	Hormone	ncbigene:3630	Hormone	interacts
ncbigene:6750	Hormone	ncbigene:1137	Ion channel	interacts
ncbigene:6750	Hormone	ncbigene:2688	Hormone	interacts
ncbigene:5037	Protease inhibitor	ncbigene:5908	Hydrolase	interacts
ncbigene:5037	Protease inhibitor	ncbigene:8087	Developmental protein	interacts
ncbigene:5037	Protease inhibitor	ncbigene:5906	Hydrolase	interacts
ncbigene:5037	Protease inhibitor	ncbigene:885	Hormone	interacts
ncbigene:3397	Developmental protein	ncbigene:5908	Hydrolase	interacts
ncbigene:5908	Hydrolase	ncbigene:998	Hydrolase	interacts
ncbigene:5908	Hydrolase	ncbigene:51196	Hydrolase	interacts
ncbigene:387	Hydrolase	ncbigene:5908	Hydrolase	interacts
ncbigene:5908	Hydrolase	ncbigene:207	Developmental protein	interacts
ncbigene:26086	Developmental protein	ncbigene:2921	Cytokine	interacts
ncbigene:26086	Developmental protein	ncbigene:57007	Developmental protein	interacts
ncbigene:26086	Developmental protein	ncbigene:6366	Cytokine	interacts
ncbigene:26086	Developmental protein	ncbigene:187	Developmental protein	interacts
ncbigene:26086	Developmental protein	ncbigene:56477	Cytokine	interacts
ncbigene:26086	Developmental protein	ncbigene:6368	Cytokine	interacts
ncbigene:26086	Developmental protein	ncbigene:58191	Cytokine	interacts
ncbigene:26086	Developmental protein	ncbigene:3627	Cytokine	interacts
ncbigene:26086	Developmental protein	ncbigene:6370	Cytokine	interacts
ncbigene:26086	Developmental protein	ncbigene:5697	Hormone	interacts
ncbigene:26086	Developmental protein	ncbigene:1325	Hormone	interacts
ncbigene:3447	Cytokine	ncbigene:993	Hydrolase	interacts
ncbigene:3447	Cytokine	ncbigene:64135	Hydrolase	interacts
ncbigene:3447	Cytokine	ncbigene:3565	Cytokine	interacts
ncbigene:3447	Cytokine	ncbigene:5196	Cytokine	interacts
ncbigene:3447	Cytokine	ncbigene:3558	Cytokine	interacts
ncbigene:3447	Cytokine	ncbigene:51056	Hydrolase	interacts
ncbigene:3447	Cytokine	ncbigene:3586	Cytokine	interacts
ncbigene:3447	Cytokine	ncbigene:1956	Developmental protein	interacts
ncbigene:3447	Cytokine	ncbigene:5156	Developmental protein	interacts
ncbigene:3447	Cytokine	ncbigene:5159	Developmental protein	interacts
ncbigene:8325	Developmental protein	ncbigene:1855	Developmental protein	interacts
ncbigene:8325	Developmental protein	ncbigene:1857	Developmental protein	interacts
ncbigene:479	Translocase	ncbigene:4286	Developmental protein	interacts
ncbigene:479	Translocase	ncbigene:89869	Hydrolase	interacts
ncbigene:479	Translocase	ncbigene:10325	Hydrolase	interacts
ncbigene:479	Translocase	ncbigene:3567	Cytokine	interacts
ncbigene:479	Translocase	ncbigene:9965	Growth factor	interacts
ncbigene:2822	Hydrolase	ncbigene:84628	Developmental protein	interacts
ncbigene:2822	Hydrolase	ncbigene:251	Hydrolase	interacts
ncbigene:2822	Hydrolase	ncbigene:8434	Protease inhibitor	interacts
ncbigene:2822	Hydrolase	ncbigene:248	Hydrolase	interacts
ncbigene:2822	Hydrolase	ncbigene:8876	Hydrolase	interacts
ncbigene:2822	Hydrolase	ncbigene:249	Hydrolase	interacts
ncbigene:2822	Hydrolase	ncbigene:8875	Hydrolase	interacts
ncbigene:2822	Hydrolase	ncbigene:7512	Hydrolase	interacts
ncbigene:2822	Hydrolase	ncbigene:683	Hydrolase	interacts
ncbigene:2822	Hydrolase	ncbigene:22854	Developmental protein	interacts
ncbigene:9531	Chaperone	ncbigene:4170	Developmental protein	interacts
ncbigene:3443	Cytokine	ncbigene:1956	Developmental protein	interacts
ncbigene:3443	Cytokine	ncbigene:5156	Developmental protein	interacts
ncbigene:3443	Cytokine	ncbigene:5159	Developmental protein	interacts
ncbigene:1435	Cytokine	ncbigene:1513	Hydrolase	interacts
ncbigene:1435	Cytokine	ncbigene:2321	Developmental protein	interacts
ncbigene:1435	Cytokine	ncbigene:1956	Developmental protein	interacts
ncbigene:1435	Cytokine	ncbigene:2066	Developmental protein	interacts
ncbigene:1435	Cytokine	ncbigene:2260	Heparin-binding	interacts
ncbigene:1435	Cytokine	ncbigene:2263	Heparin-binding	interacts
ncbigene:1435	Cytokine	ncbigene:3791	Developmental protein	interacts
ncbigene:1435	Cytokine	ncbigene:4804	Developmental protein	interacts
ncbigene:1435	Cytokine	ncbigene:4914	Developmental protein	interacts
ncbigene:1435	Cytokine	ncbigene:4915	Developmental protein	interacts
ncbigene:1435	Cytokine	ncbigene:5156	Developmental protein	interacts
ncbigene:1435	Cytokine	ncbigene:5159	Developmental protein	interacts
ncbigene:8322	Developmental protein	ncbigene:1855	Developmental protein	interacts
ncbigene:8322	Developmental protein	ncbigene:1857	Developmental protein	interacts
ncbigene:4851	Developmental protein	ncbigene:1856	Developmental protein	interacts
ncbigene:4853	Developmental protein	ncbigene:1856	Developmental protein	interacts
ncbigene:4854	Developmental protein	ncbigene:1856	Developmental protein	interacts
ncbigene:4855	Developmental protein	ncbigene:1856	Developmental protein	interacts
ncbigene:1856	Developmental protein	ncbigene:7248	Chaperone	interacts
ncbigene:3082	Growth factor	ncbigene:5747	Developmental protein	interacts
ncbigene:3082	Growth factor	ncbigene:2321	Developmental protein	interacts
ncbigene:3082	Growth factor	ncbigene:1956	Developmental protein	interacts
ncbigene:3082	Growth factor	ncbigene:2066	Developmental protein	interacts
ncbigene:3082	Growth factor	ncbigene:2260	Heparin-binding	interacts
ncbigene:3082	Growth factor	ncbigene:2263	Heparin-binding	interacts
ncbigene:3082	Growth factor	ncbigene:3791	Developmental protein	interacts
ncbigene:3082	Growth factor	ncbigene:4804	Developmental protein	interacts
ncbigene:3082	Growth factor	ncbigene:4914	Developmental protein	interacts
ncbigene:3082	Growth factor	ncbigene:4915	Developmental protein	interacts
ncbigene:3082	Growth factor	ncbigene:5156	Developmental protein	interacts
ncbigene:3082	Growth factor	ncbigene:5159	Developmental protein	interacts
ncbigene:2535	Developmental protein	ncbigene:1855	Developmental protein	interacts
ncbigene:2535	Developmental protein	ncbigene:1857	Developmental protein	interacts
ncbigene:5155	Developmental protein	ncbigene:3265	Hydrolase	interacts
ncbigene:5155	Developmental protein	ncbigene:5335	Hydrolase	interacts
ncbigene:5155	Developmental protein	ncbigene:2534	Developmental protein	interacts
ncbigene:5155	Developmental protein	ncbigene:2321	Developmental protein	interacts
ncbigene:5155	Developmental protein	ncbigene:1956	Developmental protein	interacts
ncbigene:5155	Developmental protein	ncbigene:2066	Developmental protein	interacts
ncbigene:5155	Developmental protein	ncbigene:2260	Heparin-binding	interacts
ncbigene:5155	Developmental protein	ncbigene:2263	Heparin-binding	interacts
ncbigene:5155	Developmental protein	ncbigene:3791	Developmental protein	interacts
ncbigene:5155	Developmental protein	ncbigene:4804	Developmental protein	interacts
ncbigene:5155	Developmental protein	ncbigene:4914	Developmental protein	interacts
ncbigene:5155	Developmental protein	ncbigene:4915	Developmental protein	interacts
ncbigene:9421	Developmental protein	ncbigene:2138	Hydrolase	interacts
ncbigene:9421	Developmental protein	ncbigene:10911	Hormone	interacts
ncbigene:9421	Developmental protein	ncbigene:2741	Ion channel	interacts
ncbigene:9421	Developmental protein	ncbigene:1808	Developmental protein	interacts
ncbigene:9421	Developmental protein	ncbigene:6586	Developmental protein	interacts
ncbigene:9421	Developmental protein	ncbigene:124975	Hydrolase	interacts
ncbigene:207	Developmental protein	ncbigene:23239	Hydrolase	interacts
ncbigene:208	Developmental protein	ncbigene:23239	Hydrolase	interacts
ncbigene:5478	Isomerase	ncbigene:4775	Developmental protein	interacts
ncbigene:4775	Developmental protein	ncbigene:959	Cytokine	interacts
ncbigene:4775	Developmental protein	ncbigene:1437	Cytokine	interacts
ncbigene:4775	Developmental protein	ncbigene:3576	Cytokine	interacts
ncbigene:4775	Developmental protein	ncbigene:2247	Heparin-binding	interacts
ncbigene:4775	Developmental protein	ncbigene:3458	Cytokine	interacts
ncbigene:4775	Developmental protein	ncbigene:3586	Cytokine	interacts
ncbigene:4775	Developmental protein	ncbigene:3596	Cytokine	interacts
ncbigene:4775	Developmental protein	ncbigene:3605	Cytokine	interacts
ncbigene:4775	Developmental protein	ncbigene:53342	Cytokine	interacts
ncbigene:4775	Developmental protein	ncbigene:112744	Cytokine	interacts
ncbigene:4775	Developmental protein	ncbigene:3558	Cytokine	interacts
ncbigene:4775	Developmental protein	ncbigene:59067	Cytokine	interacts
ncbigene:4775	Developmental protein	ncbigene:50616	Cytokine	interacts
ncbigene:4775	Developmental protein	ncbigene:3565	Cytokine	interacts
ncbigene:4775	Developmental protein	ncbigene:3567	Cytokine	interacts
ncbigene:4775	Developmental protein	ncbigene:4879	Hormone	interacts
ncbigene:4775	Developmental protein	ncbigene:7124	Cytokine	interacts
ncbigene:4775	Developmental protein	ncbigene:7225	Ion channel	interacts
ncbigene:4775	Developmental protein	ncbigene:2919	Cytokine	interacts
ncbigene:4775	Developmental protein	ncbigene:2920	Cytokine	interacts
ncbigene:4775	Developmental protein	ncbigene:2921	Cytokine	interacts
ncbigene:268	Growth factor	ncbigene:26585	Cytokine	interacts
ncbigene:652	Cytokine	ncbigene:26585	Cytokine	interacts
ncbigene:650	Cytokine	ncbigene:26585	Cytokine	interacts
ncbigene:653	Cytokine	ncbigene:26585	Cytokine	interacts
ncbigene:654	Cytokine	ncbigene:26585	Cytokine	interacts
ncbigene:655	Cytokine	ncbigene:26585	Cytokine	interacts
ncbigene:353500	Cytokine	ncbigene:26585	Cytokine	interacts
ncbigene:656	Cytokine	ncbigene:26585	Cytokine	interacts
ncbigene:8200	Cytokine	ncbigene:26585	Cytokine	interacts
ncbigene:392255	Cytokine	ncbigene:26585	Cytokine	interacts
ncbigene:151449	Cytokine	ncbigene:26585	Cytokine	interacts
ncbigene:4205	Developmental protein	ncbigene:7077	Protease inhibitor	interacts
ncbigene:4205	Developmental protein	ncbigene:5224	Hydrolase	interacts
ncbigene:4205	Developmental protein	ncbigene:79228	Developmental protein	interacts
ncbigene:4205	Developmental protein	ncbigene:84618	Hydrolase	interacts
ncbigene:4205	Developmental protein	ncbigene:2919	Cytokine	interacts
ncbigene:4205	Developmental protein	ncbigene:2822	Hydrolase	interacts
ncbigene:4205	Developmental protein	ncbigene:8942	Hydrolase	interacts
ncbigene:4205	Developmental protein	ncbigene:3375	Hormone	interacts
