source	source_node_type	target	target_node_type	edge_type
pubchem.compound:57363	Compound	ncbigene:6718	Gene	downregulates
pubchem.compound:57363	Compound	GO:0007165	Biological Process	induces
ncbigene:1399	Gene	GO:0006629	Biological Process	participates
ncbigene:1399	Gene	ncbigene:406913	Gene	interacts
ncbigene:1399	Gene	ncbigene:57826	Gene	interacts
ncbigene:1399	Gene	GO:0007165	Biological Process	participates
ncbigene:1146	Gene	ncbigene:5747	Gene	interacts
ncbigene:1146	Gene	ncbigene:2185	Gene	interacts
ncbigene:1146	Gene	GO:0050877	Biological Process	participates
ncbigene:1146	Gene	GO:0007165	Biological Process	participates
ncbigene:2209	Gene	ncbigene:5743	Gene	interacts
ncbigene:2209	Gene	ncbigene:1432	Gene	interacts
ncbigene:2209	Gene	GO:0007165	Biological Process	participates
ncbigene:26188	Gene	ncbigene:51764	Gene	interacts
ncbigene:26188	Gene	ncbigene:2774	Gene	interacts
ncbigene:26188	Gene	GO:0007165	Biological Process	participates
ncbigene:5597	Gene	GO:0007049	Biological Process	participates
ncbigene:5597	Gene	ncbigene:8986	Gene	interacts
ncbigene:5597	Gene	ncbigene:4609	Gene	interacts
ncbigene:5597	Gene	GO:0007165	Biological Process	participates
ncbigene:5921	Gene	ncbigene:4893	Gene	interacts
ncbigene:5921	Gene	ncbigene:207	Gene	interacts
ncbigene:5921	Gene	GO:0007165	Biological Process	participates
ncbigene:2567	Gene	GO:0050877	Biological Process	participates
ncbigene:2567	Gene	GO:0007165	Biological Process	participates
ncbigene:7075	Gene	GO:0007275	Biological Process	participates
ncbigene:7075	Gene	ncbigene:285	Gene	interacts
ncbigene:7075	Gene	GO:0007165	Biological Process	participates
ncbigene:2790	Gene	ncbigene:126006	Gene	interacts
ncbigene:2790	Gene	ncbigene:29899	Gene	interacts
ncbigene:2790	Gene	GO:0007165	Biological Process	participates
ncbigene:5902	Gene	GO:0006913	Biological Process	participates
ncbigene:5902	Gene	ncbigene:5901	Gene	interacts
ncbigene:5902	Gene	ncbigene:10204	Gene	interacts
ncbigene:5902	Gene	GO:0007165	Biological Process	participates
ncbigene:58191	Gene	ncbigene:126006	Gene	interacts
ncbigene:58191	Gene	ncbigene:63940	Gene	interacts
ncbigene:58191	Gene	GO:0007165	Biological Process	participates
ncbigene:27289	Gene	ncbigene:388	Gene	interacts
ncbigene:27289	Gene	ncbigene:29984	Gene	interacts
ncbigene:27289	Gene	ncbigene:387	Gene	interacts
ncbigene:27289	Gene	GO:0007165	Biological Process	participates
ncbigene:7292	Gene	ncbigene:7293	Gene	interacts
ncbigene:7292	Gene	GO:0007165	Biological Process	participates
ncbigene:6452	Gene	ncbigene:2185	Gene	interacts
ncbigene:6452	Gene	GO:0007165	Biological Process	participates
pubchem.compound:31307	Compound	GO:0021700	Biological Process	induces
pubchem.compound:31307	Compound	GO:0022607	Biological Process	induces
pubchem.compound:31307	Compound	GO:0044281	Biological Process	induces
pubchem.compound:31307	Compound	GO:0006913	Biological Process	induces
pubchem.compound:31307	Compound	GO:0042592	Biological Process	induces
pubchem.compound:31307	Compound	GO:0008219	Biological Process	induces
pubchem.compound:31307	Compound	ncbigene:2908	Gene	upregulates
pubchem.compound:31307	Compound	GO:0048856	Biological Process	induces
pubchem.compound:31307	Compound	GO:0032880	Biological Process	induces
pubchem.compound:31307	Compound	GO:0043085	Biological Process	induces
pubchem.compound:31307	Compound	GO:0006259	Biological Process	induces
pubchem.compound:31307	Compound	GO:0050790	Biological Process	induces
pubchem.compound:31307	Compound	GO:0008283	Biological Process	induces
pubchem.compound:31307	Compound	GO:0061024	Biological Process	induces
pubchem.compound:31307	Compound	GO:0007017	Biological Process	induces
pubchem.compound:31307	Compound	GO:0007010	Biological Process	induces
pubchem.compound:31307	Compound	GO:0048646	Biological Process	induces
pubchem.compound:31307	Compound	GO:0007165	Biological Process	induces
ncbigene:5891	Gene	GO:0007165	Biological Process	participates
ncbigene:945	Gene	GO:0007155	Biological Process	participates
ncbigene:945	Gene	GO:0007267	Biological Process	participates
ncbigene:945	Gene	GO:0007165	Biological Process	participates
ncbigene:9863	Gene	ncbigene:51735	Gene	interacts
ncbigene:9863	Gene	ncbigene:5728	Gene	interacts
ncbigene:9863	Gene	GO:0007165	Biological Process	participates
ncbigene:4828	Gene	GO:0007267	Biological Process	participates
ncbigene:4828	Gene	ncbigene:4829	Gene	interacts
ncbigene:4828	Gene	ncbigene:680	Gene	interacts
ncbigene:4828	Gene	GO:0007165	Biological Process	participates
ncbigene:5529	Gene	ncbigene:23401	Gene	interacts
ncbigene:5529	Gene	ncbigene:55839	Gene	interacts
ncbigene:5529	Gene	ncbigene:5526	Gene	interacts
ncbigene:5529	Gene	GO:0007165	Biological Process	participates
ncbigene:4046	Gene	ncbigene:6237	Gene	interacts
ncbigene:4046	Gene	ncbigene:3265	Gene	interacts
ncbigene:4046	Gene	GO:0007165	Biological Process	participates
ncbigene:100506658	Gene	ncbigene:5520	Gene	interacts
ncbigene:100506658	Gene	ncbigene:5519	Gene	interacts
ncbigene:5520	Gene	ncbigene:1981	Gene	interacts
ncbigene:5520	Gene	ncbigene:23293	Gene	interacts
ncbigene:5519	Gene	ncbigene:23401	Gene	interacts
ncbigene:5519	Gene	ncbigene:5207	Gene	interacts
pubchem.compound:54454	Compound	ncbigene:5621	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:6347	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:5155	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:3066	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:6622	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:9407	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:1244	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:920	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:4846	Gene	upregulates
pubchem.compound:54454	Compound	ncbigene:5879	Gene	upregulates
pubchem.compound:54454	Compound	ncbigene:860	Gene	upregulates
pubchem.compound:54454	Compound	ncbigene:837	Gene	upregulates
pubchem.compound:54454	Compound	ncbigene:958	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:1071	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:6364	Gene	upregulates
pubchem.compound:54454	Compound	ncbigene:3162	Gene	upregulates
pubchem.compound:54454	Compound	ncbigene:1401	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:836	Gene	upregulates
pubchem.compound:54454	Compound	ncbigene:3315	Gene	upregulates
pubchem.compound:54454	Compound	ncbigene:3956	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:8988	Gene	upregulates
pubchem.compound:54454	Compound	ncbigene:2064	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:5595	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:23576	Gene	upregulates
pubchem.compound:54454	Compound	ncbigene:5244	Gene	upregulates
pubchem.compound:54454	Compound	ncbigene:10365	Gene	upregulates
pubchem.compound:54454	Compound	ncbigene:4314	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:4023	Gene	upregulates
pubchem.compound:54454	Compound	ncbigene:367	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:5594	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:3683	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:5881	Gene	upregulates
pubchem.compound:54454	Compound	ncbigene:3491	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:54514	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:2147	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:359	Gene	upregulates
pubchem.compound:54454	Compound	ncbigene:3662	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:3990	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:7293	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:959	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:8399	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:6531	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:673	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:3156	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:4312	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:659	Gene	upregulates
pubchem.compound:54454	Compound	ncbigene:427	Gene	upregulates
pubchem.compound:54454	Compound	ncbigene:3593	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:3576	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:4843	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:6009	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:81631	Gene	upregulates
pubchem.compound:54454	Compound	ncbigene:8651	Gene	upregulates
pubchem.compound:54454	Compound	ncbigene:1576	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:338	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:387	Gene	upregulates
pubchem.compound:54454	Compound	ncbigene:5054	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:7124	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:1666	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:840	Gene	upregulates
pubchem.compound:54454	Compound	ncbigene:3949	Gene	upregulates
pubchem.compound:54454	Compound	ncbigene:100506658	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:650	Gene	upregulates
pubchem.compound:54454	Compound	ncbigene:1316	Gene	upregulates
pubchem.compound:54454	Compound	ncbigene:7040	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:2625	Gene	upregulates
pubchem.compound:54454	Compound	ncbigene:7157	Gene	upregulates
pubchem.compound:54454	Compound	ncbigene:842	Gene	upregulates
pubchem.compound:54454	Compound	ncbigene:4353	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:7412	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:7941	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:19	Gene	upregulates
pubchem.compound:54454	Compound	ncbigene:252995	Gene	upregulates
pubchem.compound:54454	Compound	ncbigene:3952	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:22796	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:2152	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:857	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:627	Gene	upregulates
pubchem.compound:54454	Compound	ncbigene:1906	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:10891	Gene	upregulates
pubchem.compound:54454	Compound	ncbigene:1027	Gene	upregulates
pubchem.compound:54454	Compound	ncbigene:841	Gene	upregulates
pubchem.compound:54454	Compound	ncbigene:388	Gene	upregulates
pubchem.compound:54454	Compound	ncbigene:2475	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:3480	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:4318	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:5468	Gene	upregulates
pubchem.compound:54454	Compound	ncbigene:3553	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:11309	Gene	downregulates
ncbigene:864	Gene	ncbigene:182	Gene	interacts
ncbigene:864	Gene	ncbigene:6714	Gene	interacts
ncbigene:864	Gene	ncbigene:1026	Gene	interacts
ncbigene:53358	Gene	ncbigene:6714	Gene	interacts
ncbigene:53358	Gene	ncbigene:2885	Gene	interacts
ncbigene:3695	Gene	ncbigene:6714	Gene	interacts
ncbigene:3695	Gene	ncbigene:5747	Gene	interacts
ncbigene:3695	Gene	GO:0007155	Biological Process	participates
ncbigene:2539	Gene	GO:0006629	Biological Process	participates
ncbigene:8516	Gene	ncbigene:6714	Gene	interacts
ncbigene:8516	Gene	ncbigene:5747	Gene	interacts
ncbigene:8516	Gene	GO:0030198	Biological Process	participates
ncbigene:6716	Gene	ncbigene:6714	Gene	interacts
ncbigene:6716	Gene	GO:0007267	Biological Process	participates
ncbigene:6716	Gene	GO:0030154	Biological Process	participates
ncbigene:3681	Gene	ncbigene:9564	Gene	interacts
ncbigene:3681	Gene	ncbigene:6714	Gene	interacts
ncbigene:3681	Gene	ncbigene:5293	Gene	interacts
ncbigene:3691	Gene	GO:0006914	Biological Process	participates
ncbigene:3691	Gene	ncbigene:6714	Gene	interacts
ncbigene:3691	Gene	GO:0007155	Biological Process	participates
ncbigene:3691	Gene	ncbigene:5747	Gene	interacts
ncbigene:139341	Gene	ncbigene:6714	Gene	interacts
ncbigene:139341	Gene	ncbigene:1459	Gene	interacts
ncbigene:139341	Gene	ncbigene:1457	Gene	interacts
ncbigene:3696	Gene	ncbigene:5747	Gene	interacts
ncbigene:3696	Gene	ncbigene:6714	Gene	interacts
ncbigene:3696	Gene	GO:0007155	Biological Process	participates
ncbigene:3682	Gene	ncbigene:6714	Gene	interacts
ncbigene:3682	Gene	ncbigene:9564	Gene	interacts
pubchem.compound:24826799	Compound	ncbigene:3932	Gene	downregulates
pubchem.compound:24826799	Compound	ncbigene:143686	Gene	upregulates
pubchem.compound:24826799	Compound	ncbigene:4067	Gene	downregulates
pubchem.compound:24826799	Compound	ncbigene:3791	Gene	downregulates
pubchem.compound:24826799	Compound	ncbigene:25	Gene	downregulates
pubchem.compound:24826799	Compound	ncbigene:2261	Gene	downregulates
pubchem.compound:24826799	Compound	ncbigene:5979	Gene	downregulates
pubchem.compound:24826799	Compound	ncbigene:6714	Gene	downregulates
pubchem.compound:24826799	Compound	ncbigene:4170	Gene	downregulates
pubchem.compound:24826799	Compound	ncbigene:613	Gene	downregulates
pubchem.compound:24826799	Compound	ncbigene:5156	Gene	downregulates
pubchem.compound:24826799	Compound	ncbigene:9429	Gene	upregulates
pubchem.compound:24826799	Compound	ncbigene:2263	Gene	downregulates
pubchem.compound:24826799	Compound	ncbigene:89845	Gene	downregulates
pubchem.compound:24826799	Compound	ncbigene:3757	Gene	downregulates
pubchem.compound:24826799	Compound	ncbigene:2322	Gene	downregulates
pubchem.compound:24826799	Compound	ncbigene:2264	Gene	downregulates
pubchem.compound:24826799	Compound	ncbigene:7010	Gene	downregulates
pubchem.compound:24826799	Compound	ncbigene:3815	Gene	downregulates
pubchem.compound:24826799	Compound	ncbigene:1080	Gene	downregulates
pubchem.compound:24826799	Compound	ncbigene:6774	Gene	downregulates
pubchem.compound:24826799	Compound	ncbigene:2260	Gene	downregulates
ncbigene:8515	Gene	ncbigene:5747	Gene	interacts
ncbigene:8515	Gene	ncbigene:6714	Gene	interacts
ncbigene:3694	Gene	GO:0007155	Biological Process	participates
ncbigene:3694	Gene	ncbigene:5747	Gene	interacts
ncbigene:3694	Gene	ncbigene:406901	Gene	interacts
ncbigene:3694	Gene	GO:0000902	Biological Process	participates
ncbigene:3694	Gene	ncbigene:6714	Gene	interacts
ncbigene:2492	Gene	ncbigene:6714	Gene	interacts
ncbigene:2492	Gene	ncbigene:2778	Gene	interacts
ncbigene:7145	Gene	ncbigene:6714	Gene	interacts
ncbigene:7145	Gene	ncbigene:5295	Gene	interacts
ncbigene:7145	Gene	ncbigene:5290	Gene	interacts
ncbigene:3572	Gene	ncbigene:246778	Gene	interacts
ncbigene:3572	Gene	ncbigene:5791	Gene	interacts
ncbigene:3572	Gene	ncbigene:6714	Gene	interacts
ncbigene:3679	Gene	ncbigene:6714	Gene	interacts
ncbigene:3679	Gene	ncbigene:9564	Gene	interacts
ncbigene:3680	Gene	ncbigene:3772	Gene	interacts
ncbigene:3680	Gene	GO:0007155	Biological Process	participates
ncbigene:3680	Gene	ncbigene:6714	Gene	interacts
ncbigene:3675	Gene	ncbigene:5747	Gene	interacts
ncbigene:3675	Gene	ncbigene:6714	Gene	interacts
ncbigene:3687	Gene	ncbigene:9564	Gene	interacts
ncbigene:3687	Gene	GO:0007155	Biological Process	participates
ncbigene:3687	Gene	ncbigene:6714	Gene	interacts
ncbigene:81	Gene	ncbigene:1399	Gene	interacts
ncbigene:81	Gene	ncbigene:6714	Gene	interacts
ncbigene:3676	Gene	ncbigene:7412	Gene	interacts
ncbigene:3676	Gene	ncbigene:6714	Gene	interacts
ncbigene:247	Gene	GO:0006629	Biological Process	participates
ncbigene:247	Gene	ncbigene:2885	Gene	interacts
ncbigene:247	Gene	ncbigene:6464	Gene	interacts
ncbigene:247	Gene	ncbigene:6654	Gene	interacts
ncbigene:10870	Gene	ncbigene:2885	Gene	interacts
ncbigene:10870	Gene	ncbigene:5335	Gene	interacts
ncbigene:10870	Gene	ncbigene:8503	Gene	interacts
ncbigene:9306	Gene	ncbigene:2885	Gene	interacts
ncbigene:25759	Gene	ncbigene:2885	Gene	interacts
ncbigene:25759	Gene	ncbigene:3265	Gene	interacts
ncbigene:285093	Gene	ncbigene:2774	Gene	interacts
ncbigene:285093	Gene	ncbigene:107987545	Gene	interacts
ncbigene:390199	Gene	ncbigene:2774	Gene	interacts
ncbigene:390199	Gene	ncbigene:51764	Gene	interacts
ncbigene:51764	Gene	ncbigene:63940	Gene	interacts
ncbigene:51764	Gene	ncbigene:29899	Gene	interacts
ncbigene:409	Gene	ncbigene:29924	Gene	interacts
ncbigene:409	Gene	ncbigene:51684	Gene	interacts
ncbigene:442185	Gene	ncbigene:409	Gene	interacts
ncbigene:442185	Gene	ncbigene:2774	Gene	interacts
ncbigene:442185	Gene	ncbigene:156	Gene	interacts
ncbigene:283110	Gene	ncbigene:409	Gene	interacts
ncbigene:283110	Gene	ncbigene:5567	Gene	interacts
ncbigene:283110	Gene	ncbigene:2782	Gene	interacts
ncbigene:26534	Gene	ncbigene:409	Gene	interacts
ncbigene:26534	Gene	ncbigene:5566	Gene	interacts
ncbigene:26534	Gene	ncbigene:5568	Gene	interacts
ncbigene:440153	Gene	ncbigene:409	Gene	interacts
ncbigene:440153	Gene	ncbigene:2788	Gene	interacts
ncbigene:440153	Gene	ncbigene:5568	Gene	interacts
ncbigene:390082	Gene	ncbigene:409	Gene	interacts
ncbigene:390082	Gene	ncbigene:51764	Gene	interacts
ncbigene:390082	Gene	ncbigene:5566	Gene	interacts
ncbigene:403257	Gene	ncbigene:409	Gene	interacts
ncbigene:403257	Gene	ncbigene:5566	Gene	interacts
ncbigene:390432	Gene	ncbigene:409	Gene	interacts
ncbigene:390432	Gene	ncbigene:51764	Gene	interacts
ncbigene:392133	Gene	ncbigene:157	Gene	interacts
ncbigene:392133	Gene	ncbigene:409	Gene	interacts
ncbigene:392133	Gene	ncbigene:2782	Gene	interacts
ncbigene:26683	Gene	ncbigene:409	Gene	interacts
ncbigene:26683	Gene	ncbigene:2782	Gene	interacts
ncbigene:390441	Gene	ncbigene:5566	Gene	interacts
ncbigene:390441	Gene	ncbigene:409	Gene	interacts
ncbigene:390441	Gene	ncbigene:408	Gene	interacts
ncbigene:729759	Gene	ncbigene:409	Gene	interacts
ncbigene:729759	Gene	ncbigene:51764	Gene	interacts
ncbigene:143496	Gene	ncbigene:5566	Gene	interacts
ncbigene:143496	Gene	ncbigene:409	Gene	interacts
ncbigene:143496	Gene	ncbigene:408	Gene	interacts
ncbigene:79296	Gene	ncbigene:51764	Gene	interacts
ncbigene:79296	Gene	ncbigene:408	Gene	interacts
ncbigene:79296	Gene	ncbigene:409	Gene	interacts
ncbigene:3443	Gene	ncbigene:3581	Gene	interacts
ncbigene:3443	Gene	ncbigene:3590	Gene	interacts
ncbigene:3455	Gene	ncbigene:3718	Gene	interacts
ncbigene:3455	Gene	ncbigene:10379	Gene	interacts
ncbigene:3718	Gene	ncbigene:3455	Gene	interacts
ncbigene:3718	Gene	ncbigene:3568	Gene	interacts
ncbigene:3718	Gene	ncbigene:23765	Gene	interacts
ncbigene:3718	Gene	GO:0030154	Biological Process	participates
ncbigene:3718	Gene	ncbigene:1441	Gene	interacts
ncbigene:10379	Gene	GO:0002376	Biological Process	participates
ncbigene:10379	Gene	ncbigene:2634	Gene	interacts
ncbigene:10379	Gene	ncbigene:4600	Gene	interacts
ncbigene:220134	Gene	ncbigene:5526	Gene	interacts
ncbigene:220134	Gene	GO:0051301	Biological Process	participates
ncbigene:220134	Gene	GO:0007059	Biological Process	participates
ncbigene:220134	Gene	ncbigene:79682	Gene	interacts
ncbigene:220134	Gene	ncbigene:147841	Gene	interacts
ncbigene:220134	Gene	ncbigene:5525	Gene	interacts
ncbigene:220134	Gene	ncbigene:83540	Gene	interacts
ncbigene:3619	Gene	ncbigene:64946	Gene	interacts
ncbigene:3619	Gene	GO:0007059	Biological Process	participates
ncbigene:3619	Gene	ncbigene:701	Gene	interacts
ncbigene:3619	Gene	ncbigene:348235	Gene	interacts
ncbigene:3619	Gene	ncbigene:79902	Gene	interacts
ncbigene:3619	Gene	ncbigene:5518	Gene	interacts
ncbigene:64946	Gene	GO:0007059	Biological Process	participates
ncbigene:64946	Gene	ncbigene:3619	Gene	interacts
ncbigene:64946	Gene	ncbigene:7514	Gene	interacts
ncbigene:701	Gene	GO:0051301	Biological Process	participates
ncbigene:701	Gene	ncbigene:81930	Gene	interacts
ncbigene:701	Gene	ncbigene:3619	Gene	interacts
ncbigene:348235	Gene	GO:0007059	Biological Process	participates
ncbigene:348235	Gene	GO:0051301	Biological Process	participates
ncbigene:348235	Gene	ncbigene:3619	Gene	interacts
ncbigene:348235	Gene	ncbigene:5501	Gene	interacts
ncbigene:8714	Gene	ncbigene:1969	Gene	interacts
ncbigene:8714	Gene	GO:0055085	Biological Process	participates
ncbigene:8714	Gene	GO:0006805	Biological Process	participates
ncbigene:8714	Gene	ncbigene:2172	Gene	interacts
ncbigene:479	Gene	ncbigene:114798	Gene	interacts
ncbigene:479	Gene	ncbigene:5356	Gene	interacts
ncbigene:479	Gene	ncbigene:126969	Gene	interacts
ncbigene:196	Gene	GO:0007049	Biological Process	participates
ncbigene:196	Gene	GO:0006805	Biological Process	participates
ncbigene:196	Gene	ncbigene:124	Gene	interacts
ncbigene:196	Gene	ncbigene:55540	Gene	interacts
ncbigene:9407	Gene	GO:0006508	Biological Process	participates
ncbigene:9407	Gene	GO:0007585	Biological Process	participates
ncbigene:3162	Gene	ncbigene:9973	Gene	interacts
ncbigene:3162	Gene	ncbigene:1327	Gene	interacts
ncbigene:1544	Gene	GO:0070989	Biological Process	participates
ncbigene:1544	Gene	GO:0009820	Biological Process	participates
ncbigene:1544	Gene	ncbigene:6224	Gene	interacts
ncbigene:1544	Gene	GO:0006805	Biological Process	participates
ncbigene:1544	Gene	ncbigene:81502	Gene	interacts
ncbigene:1576	Gene	GO:0006805	Biological Process	participates
ncbigene:1576	Gene	ncbigene:949	Gene	interacts
ncbigene:1576	Gene	GO:0006629	Biological Process	participates
ncbigene:1576	Gene	ncbigene:622	Gene	interacts
ncbigene:1576	Gene	GO:0070989	Biological Process	participates
ncbigene:54658	Gene	GO:0006805	Biological Process	participates
ncbigene:1557	Gene	ncbigene:901	Gene	interacts
ncbigene:1557	Gene	ncbigene:23186	Gene	interacts
ncbigene:1557	Gene	GO:0006805	Biological Process	participates
ncbigene:1557	Gene	ncbigene:1337	Gene	interacts
ncbigene:1543	Gene	ncbigene:57491	Gene	interacts
ncbigene:1543	Gene	GO:0009308	Biological Process	participates
ncbigene:1543	Gene	GO:0008283	Biological Process	participates
ncbigene:1543	Gene	GO:0006805	Biological Process	participates
ncbigene:1543	Gene	ncbigene:9915	Gene	interacts
ncbigene:3565	Gene	ncbigene:3598	Gene	interacts
ncbigene:3565	Gene	ncbigene:4128	Gene	interacts
ncbigene:1969	Gene	GO:0007275	Biological Process	participates
ncbigene:1969	Gene	ncbigene:25791	Gene	interacts
ncbigene:1969	Gene	GO:0007155	Biological Process	participates
ncbigene:1969	Gene	ncbigene:5330	Gene	interacts
ncbigene:2172	Gene	GO:0006629	Biological Process	participates
ncbigene:6775	Gene	ncbigene:6627	Gene	interacts
ncbigene:6775	Gene	ncbigene:3181	Gene	interacts
ncbigene:6775	Gene	ncbigene:302	Gene	interacts
ncbigene:6775	Gene	ncbigene:4001	Gene	interacts
ncbigene:6775	Gene	ncbigene:6175	Gene	interacts
ncbigene:6775	Gene	ncbigene:6888	Gene	interacts
ncbigene:6775	Gene	ncbigene:4478	Gene	interacts
ncbigene:6775	Gene	ncbigene:5055	Gene	interacts
ncbigene:6775	Gene	ncbigene:10114	Gene	interacts
ncbigene:6775	Gene	ncbigene:4507	Gene	interacts
ncbigene:6775	Gene	ncbigene:829	Gene	interacts
ncbigene:6627	Gene	ncbigene:6775	Gene	interacts
ncbigene:3181	Gene	ncbigene:10772	Gene	interacts
ncbigene:3181	Gene	ncbigene:6775	Gene	interacts
ncbigene:3181	Gene	GO:0006397	Biological Process	participates
ncbigene:302	Gene	ncbigene:6775	Gene	interacts
ncbigene:302	Gene	ncbigene:5327	Gene	interacts
ncbigene:4001	Gene	ncbigene:835	Gene	interacts
ncbigene:4001	Gene	ncbigene:6775	Gene	interacts
ncbigene:4001	Gene	GO:0007010	Biological Process	participates
ncbigene:6175	Gene	ncbigene:6775	Gene	interacts
ncbigene:6888	Gene	ncbigene:6775	Gene	interacts
ncbigene:6888	Gene	GO:0005975	Biological Process	participates
ncbigene:4478	Gene	ncbigene:6775	Gene	interacts
ncbigene:4478	Gene	ncbigene:120892	Gene	interacts
ncbigene:4478	Gene	GO:0007010	Biological Process	participates
ncbigene:5055	Gene	ncbigene:6775	Gene	interacts
ncbigene:5055	Gene	ncbigene:5624	Gene	interacts
ncbigene:5055	Gene	GO:0010951	Biological Process	participates
ncbigene:829	Gene	ncbigene:2288	Gene	interacts
ncbigene:829	Gene	ncbigene:6775	Gene	interacts
ncbigene:163702	Gene	ncbigene:6775	Gene	interacts
ncbigene:3936	Gene	ncbigene:6775	Gene	interacts
ncbigene:2674	Gene	ncbigene:1499	Gene	interacts
ncbigene:2674	Gene	ncbigene:6775	Gene	interacts
ncbigene:5306	Gene	GO:0006629	Biological Process	participates
ncbigene:5306	Gene	ncbigene:5335	Gene	interacts
ncbigene:5306	Gene	ncbigene:6775	Gene	interacts
ncbigene:3185	Gene	ncbigene:10772	Gene	interacts
ncbigene:3185	Gene	ncbigene:6775	Gene	interacts
ncbigene:11338	Gene	ncbigene:6629	Gene	interacts
ncbigene:11338	Gene	ncbigene:6627	Gene	interacts
ncbigene:11338	Gene	GO:0006397	Biological Process	participates
ncbigene:10569	Gene	ncbigene:3188	Gene	interacts
ncbigene:10569	Gene	ncbigene:10949	Gene	interacts
ncbigene:3188	Gene	ncbigene:10772	Gene	interacts
ncbigene:10949	Gene	ncbigene:10772	Gene	interacts
ncbigene:10949	Gene	GO:0006397	Biological Process	participates
ncbigene:220988	Gene	ncbigene:10772	Gene	interacts
ncbigene:5971	Gene	ncbigene:965	Gene	interacts
ncbigene:5971	Gene	ncbigene:377841	Gene	interacts
ncbigene:9060	Gene	ncbigene:5971	Gene	interacts
ncbigene:5720	Gene	ncbigene:9020	Gene	interacts
ncbigene:5720	Gene	ncbigene:5971	Gene	interacts
ncbigene:960	Gene	ncbigene:574493	Gene	interacts
ncbigene:960	Gene	ncbigene:574484	Gene	interacts
ncbigene:960	Gene	GO:0007155	Biological Process	participates
pubchem.compound:3339	Compound	ncbigene:4654	Gene	upregulates
pubchem.compound:3339	Compound	ncbigene:960	Gene	upregulates
pubchem.compound:3339	Compound	ncbigene:3949	Gene	upregulates
pubchem.compound:3339	Compound	ncbigene:84699	Gene	upregulates
pubchem.compound:3339	Compound	ncbigene:3479	Gene	downregulates
pubchem.compound:3339	Compound	ncbigene:336	Gene	upregulates
pubchem.compound:3339	Compound	ncbigene:79888	Gene	upregulates
pubchem.compound:3339	Compound	ncbigene:3458	Gene	downregulates
pubchem.compound:3339	Compound	ncbigene:2308	Gene	upregulates
pubchem.compound:3339	Compound	ncbigene:51	Gene	upregulates
pubchem.compound:3339	Compound	ncbigene:4324	Gene	upregulates
pubchem.compound:3339	Compound	ncbigene:3480	Gene	downregulates
