source	target	edge_type	source_node_type	target_node_type
ncbigene:84261	ncbigene:54620	interacts	Gene	Gene
ncbigene:5903	ncbigene:84321	interacts	Gene	Gene
pubchem.compound:702	ncbigene:6696	upregulates	Compound	Gene
ncbigene:7529	ncbigene:4140	interacts	Gene	Gene
ncbigene:150726	ncbigene:150684	interacts	Gene	Gene
pubchem.compound:53232	ncbigene:3158	downregulates	Compound	Gene
ncbigene:80346	ncbigene:8392	interacts	Gene	Gene
pubchem.compound:5284616	ncbigene:65018	downregulates	Compound	Gene
ncbigene:4670	ncbigene:10772	interacts	Gene	Gene
ncbigene:904	ncbigene:55215	interacts	Gene	Gene
pubchem.compound:10607	GO:0007049	induces	Compound	Biological Process
ncbigene:81930	ncbigene:64946	interacts	Gene	Gene
pubchem.compound:4011	ncbigene:146	downregulates	Compound	Gene
ncbigene:10121	ncbigene:2908	interacts	Gene	Gene
ncbigene:86	ncbigene:10980	interacts	Gene	Gene
ncbigene:55166	ncbigene:5525	interacts	Gene	Gene
pubchem.compound:5775	GO:0008219	induces	Compound	Biological Process
ncbigene:144699	ncbigene:84085	interacts	Gene	Gene
ncbigene:3181	ncbigene:6775	interacts	Gene	Gene
ncbigene:4801	ncbigene:7108	interacts	Gene	Gene
pubchem.compound:5330286	GO:0022607	induces	Compound	Biological Process
pubchem.compound:6013	ncbigene:3814	downregulates	Compound	Gene
ncbigene:8468	ncbigene:84944	interacts	Gene	Gene
ncbigene:355	ncbigene:6416	interacts	Gene	Gene
ncbigene:5663	ncbigene:113878	interacts	Gene	Gene
ncbigene:10200	ncbigene:6156	interacts	Gene	Gene
ncbigene:10874	ncbigene:126006	interacts	Gene	Gene
ncbigene:23122	ncbigene:5529	interacts	Gene	Gene
ncbigene:10576	ncbigene:129880	interacts	Gene	Gene
ncbigene:30849	ncbigene:440738	interacts	Gene	Gene
pubchem.compound:3157	GO:0043085	induces	Compound	Biological Process
ncbigene:5001	ncbigene:54107	interacts	Gene	Gene
ncbigene:3303	GO:0007165	participates	Gene	Biological Process
ncbigene:3619	ncbigene:23122	interacts	Gene	Gene
ncbigene:5093	ncbigene:10772	interacts	Gene	Gene
ncbigene:9440	ncbigene:4023	interacts	Gene	Gene
ncbigene:7341	ncbigene:7327	interacts	Gene	Gene
ncbigene:84916	ncbigene:25879	interacts	Gene	Gene
ncbigene:91768	ncbigene:8900	interacts	Gene	Gene
ncbigene:6351	GO:0007267	participates	Gene	Biological Process
ncbigene:5976	ncbigene:23381	interacts	Gene	Gene
ncbigene:29082	ncbigene:440738	interacts	Gene	Gene
ncbigene:9093	GO:0007005	participates	Gene	Biological Process
ncbigene:79791	ncbigene:283807	interacts	Gene	Gene
ncbigene:79084	ncbigene:10419	interacts	Gene	Gene
ncbigene:10269	GO:0006508	participates	Gene	Biological Process
pubchem.compound:445643	ncbigene:2288	downregulates	Compound	Gene
ncbigene:2359	ncbigene:63940	interacts	Gene	Gene
pubchem.compound:4477	GO:0030705	induces	Compound	Biological Process
ncbigene:6228	ncbigene:22984	interacts	Gene	Gene
ncbigene:623	ncbigene:29899	interacts	Gene	Gene
ncbigene:6202	ncbigene:9136	interacts	Gene	Gene
ncbigene:93	ncbigene:10637	interacts	Gene	Gene
ncbigene:8795	ncbigene:637	interacts	Gene	Gene
ncbigene:10694	GO:0006457	participates	Gene	Biological Process
ncbigene:1213	ncbigene:2060	interacts	Gene	Gene
ncbigene:3265	GO:0007165	participates	Gene	Biological Process
ncbigene:5905	ncbigene:81565	interacts	Gene	Gene
ncbigene:51433	ncbigene:3576	interacts	Gene	Gene
ncbigene:26272	ncbigene:144699	interacts	Gene	Gene
ncbigene:54757	ncbigene:7857	interacts	Gene	Gene
ncbigene:51	ncbigene:5970	interacts	Gene	Gene
ncbigene:4803	ncbigene:3265	interacts	Gene	Gene
ncbigene:826	ncbigene:58	interacts	Gene	Gene
ncbigene:183	ncbigene:126006	interacts	Gene	Gene
ncbigene:5908	GO:0008283	participates	Gene	Biological Process
ncbigene:7314	ncbigene:7398	interacts	Gene	Gene
ncbigene:2783	ncbigene:63940	interacts	Gene	Gene
ncbigene:6119	ncbigene:5427	interacts	Gene	Gene
ncbigene:26270	ncbigene:150726	interacts	Gene	Gene
ncbigene:54587	GO:0007155	participates	Gene	Biological Process
ncbigene:10891	ncbigene:948	interacts	Gene	Gene
ncbigene:7027	ncbigene:896	interacts	Gene	Gene
ncbigene:2962	ncbigene:5725	interacts	Gene	Gene
pubchem.compound:3117	ncbigene:2475	downregulates	Compound	Gene
ncbigene:3265	ncbigene:10251	interacts	Gene	Gene
pubchem.compound:4737	ncbigene:89832	downregulates	Compound	Gene
ncbigene:88745	ncbigene:4809	interacts	Gene	Gene
ncbigene:4067	ncbigene:55824	interacts	Gene	Gene
ncbigene:29101	ncbigene:57117	interacts	Gene	Gene
ncbigene:9935	GO:0007585	participates	Gene	Biological Process
ncbigene:6346	ncbigene:63940	interacts	Gene	Gene
ncbigene:1063	ncbigene:5526	interacts	Gene	Gene
pubchem.compound:702	ncbigene:9308	downregulates	Compound	Gene
ncbigene:23433	ncbigene:23265	interacts	Gene	Gene
ncbigene:1213	ncbigene:7474	interacts	Gene	Gene
pubchem.compound:3488	ncbigene:3725	upregulates	Compound	Gene
ncbigene:3949	GO:0006629	participates	Gene	Biological Process
pubchem.compound:445643	ncbigene:3600	downregulates	Compound	Gene
ncbigene:26259	ncbigene:115290	interacts	Gene	Gene
ncbigene:10746	ncbigene:5609	interacts	Gene	Gene
ncbigene:3446	ncbigene:3448	interacts	Gene	Gene
ncbigene:2782	ncbigene:126006	interacts	Gene	Gene
ncbigene:22919	ncbigene:5525	interacts	Gene	Gene
ncbigene:8289	ncbigene:2971	interacts	Gene	Gene
ncbigene:585	ncbigene:55212	interacts	Gene	Gene
pubchem.compound:31703	ncbigene:330	upregulates	Compound	Gene
ncbigene:5048	ncbigene:5528	interacts	Gene	Gene
ncbigene:1146	ncbigene:2185	interacts	Gene	Gene
pubchem.compound:55245	ncbigene:3960	upregulates	Compound	Gene
ncbigene:9883	ncbigene:84324	interacts	Gene	Gene
pubchem.compound:6013	ncbigene:8854	upregulates	Compound	Gene
ncbigene:30849	ncbigene:11337	interacts	Gene	Gene
ncbigene:27341	ncbigene:57050	interacts	Gene	Gene
ncbigene:60	ncbigene:10980	interacts	Gene	Gene
ncbigene:5245	ncbigene:369	interacts	Gene	Gene
ncbigene:9968	ncbigene:51129	interacts	Gene	Gene
ncbigene:3627	ncbigene:26086	interacts	Gene	Gene
ncbigene:55055	ncbigene:401541	interacts	Gene	Gene
ncbigene:8743	ncbigene:8837	interacts	Gene	Gene
ncbigene:9757	ncbigene:7057	interacts	Gene	Gene
ncbigene:156	ncbigene:2357	interacts	Gene	Gene
pubchem.compound:5983	ncbigene:11067	upregulates	Compound	Gene
ncbigene:1457	GO:0050821	participates	Gene	Biological Process
pubchem.compound:5833	ncbigene:784	downregulates	Compound	Gene
pubchem.compound:3715	ncbigene:6770	upregulates	Compound	Gene
ncbigene:5295	GO:0050821	participates	Gene	Biological Process
ncbigene:1314	ncbigene:55738	interacts	Gene	Gene
ncbigene:3445	ncbigene:7297	interacts	Gene	Gene
ncbigene:54757	ncbigene:6696	interacts	Gene	Gene
pubchem.compound:3386	ncbigene:1143	downregulates	Compound	Gene
ncbigene:56923	ncbigene:26086	interacts	Gene	Gene
ncbigene:4086	GO:0042592	participates	Gene	Biological Process
ncbigene:4485	ncbigene:10653	interacts	Gene	Gene
pubchem.compound:5426	ncbigene:6774	downregulates	Compound	Gene
ncbigene:6778	ncbigene:6356	interacts	Gene	Gene
pubchem.compound:30323	ncbigene:7157	upregulates	Compound	Gene
ncbigene:26259	ncbigene:9978	interacts	Gene	Gene
pubchem.compound:6013	ncbigene:3206	downregulates	Compound	Gene
ncbigene:3718	ncbigene:6464	interacts	Gene	Gene
ncbigene:6228	ncbigene:4809	interacts	Gene	Gene
pubchem.compound:6230	GO:0048856	induces	Compound	Biological Process
ncbigene:2733	ncbigene:22794	interacts	Gene	Gene
ncbigene:9184	ncbigene:83540	interacts	Gene	Gene
ncbigene:5434	ncbigene:545	interacts	Gene	Gene
ncbigene:7185	ncbigene:5609	interacts	Gene	Gene
ncbigene:8655	ncbigene:79019	interacts	Gene	Gene
ncbigene:4803	ncbigene:5290	interacts	Gene	Gene
pubchem.compound:456201	ncbigene:1595	downregulates	Compound	Gene
pubchem.compound:3385	ncbigene:836	upregulates	Compound	Gene
ncbigene:22919	ncbigene:220134	interacts	Gene	Gene
pubchem.compound:448537	ncbigene:3558	downregulates	Compound	Gene
ncbigene:715	GO:0031638	participates	Gene	Biological Process
ncbigene:5499	GO:0051301	participates	Gene	Biological Process
ncbigene:1063	ncbigene:5515	interacts	Gene	Gene
ncbigene:5747	ncbigene:2781	interacts	Gene	Gene
ncbigene:2149	ncbigene:6643	interacts	Gene	Gene
ncbigene:2770	ncbigene:5288	interacts	Gene	Gene
ncbigene:5297	GO:0007165	participates	Gene	Biological Process
pubchem.compound:448537	ncbigene:4922	upregulates	Compound	Gene
ncbigene:9937	ncbigene:7398	interacts	Gene	Gene
ncbigene:55750	ncbigene:3845	interacts	Gene	Gene
ncbigene:2773	ncbigene:126006	interacts	Gene	Gene
ncbigene:7322	ncbigene:23142	interacts	Gene	Gene
ncbigene:53615	ncbigene:7343	interacts	Gene	Gene
ncbigene:1902	ncbigene:126006	interacts	Gene	Gene
ncbigene:8850	ncbigene:2960	interacts	Gene	Gene
ncbigene:6950	ncbigene:129880	interacts	Gene	Gene
pubchem.compound:2756	ncbigene:3274	downregulates	Compound	Gene
ncbigene:3915	ncbigene:5879	interacts	Gene	Gene
ncbigene:6777	ncbigene:902	interacts	Gene	Gene
ncbigene:9020	ncbigene:7186	interacts	Gene	Gene
pubchem.compound:3386	ncbigene:4318	downregulates	Compound	Gene
ncbigene:23389	ncbigene:5105	interacts	Gene	Gene
ncbigene:1813	ncbigene:63940	interacts	Gene	Gene
ncbigene:7791	ncbigene:6714	interacts	Gene	Gene
ncbigene:8945	ncbigene:28991	interacts	Gene	Gene
ncbigene:4089	GO:0030154	participates	Gene	Biological Process
ncbigene:1385	ncbigene:3162	interacts	Gene	Gene
ncbigene:6201	ncbigene:79050	interacts	Gene	Gene
ncbigene:79176	ncbigene:29099	interacts	Gene	Gene
ncbigene:7203	ncbigene:123016	interacts	Gene	Gene
ncbigene:4296	ncbigene:6416	interacts	Gene	Gene
ncbigene:64105	ncbigene:6396	interacts	Gene	Gene
pubchem.compound:60854	GO:0009308	induces	Compound	Biological Process
ncbigene:3560	ncbigene:6654	interacts	Gene	Gene
ncbigene:8737	ncbigene:353376	interacts	Gene	Gene
ncbigene:3123	ncbigene:2775	interacts	Gene	Gene
ncbigene:2251	ncbigene:3845	interacts	Gene	Gene
ncbigene:7097	ncbigene:6885	interacts	Gene	Gene
ncbigene:54801	GO:0051301	participates	Gene	Biological Process
ncbigene:2147	GO:0006508	participates	Gene	Biological Process
ncbigene:1783	ncbigene:2908	interacts	Gene	Gene
ncbigene:4855	ncbigene:57690	interacts	Gene	Gene
ncbigene:89780	ncbigene:5526	interacts	Gene	Gene
ncbigene:6804	ncbigene:775	interacts	Gene	Gene
ncbigene:4314	GO:0006508	participates	Gene	Biological Process
pubchem.compound:55245	ncbigene:2538	downregulates	Compound	Gene
ncbigene:3456	ncbigene:3446	interacts	Gene	Gene
ncbigene:6357	ncbigene:29899	interacts	Gene	Gene
pubchem.compound:9444	ncbigene:50943	upregulates	Compound	Gene
ncbigene:55131	ncbigene:51118	interacts	Gene	Gene
ncbigene:3146	ncbigene:4791	interacts	Gene	Gene
ncbigene:3320	ncbigene:84944	interacts	Gene	Gene
ncbigene:11338	ncbigene:6625	interacts	Gene	Gene
ncbigene:1081	ncbigene:3625	interacts	Gene	Gene
ncbigene:1063	GO:0007059	participates	Gene	Biological Process
pubchem.compound:33741	ncbigene:9407	downregulates	Compound	Gene
ncbigene:3445	ncbigene:3440	interacts	Gene	Gene
ncbigene:3937	ncbigene:9398	interacts	Gene	Gene
ncbigene:6396	ncbigene:6232	interacts	Gene	Gene
ncbigene:4851	ncbigene:192670	interacts	Gene	Gene
ncbigene:3558	ncbigene:865	interacts	Gene	Gene
ncbigene:19	ncbigene:9612	interacts	Gene	Gene
pubchem.compound:4171	ncbigene:3350	upregulates	Compound	Gene
ncbigene:6194	ncbigene:57647	interacts	Gene	Gene
ncbigene:400569	ncbigene:5346	interacts	Gene	Gene
ncbigene:54850	ncbigene:26267	interacts	Gene	Gene
ncbigene:7706	ncbigene:79671	interacts	Gene	Gene
ncbigene:1783	ncbigene:5529	interacts	Gene	Gene
ncbigene:3592	ncbigene:3717	interacts	Gene	Gene
pubchem.compound:702	ncbigene:5329	upregulates	Compound	Gene
ncbigene:1453	GO:0007165	participates	Gene	Biological Process
ncbigene:5435	ncbigene:3178	interacts	Gene	Gene
ncbigene:79643	ncbigene:84557	interacts	Gene	Gene
ncbigene:119504	ncbigene:1017	interacts	Gene	Gene
ncbigene:355	GO:0007165	participates	Gene	Biological Process
ncbigene:4092	ncbigene:5371	interacts	Gene	Gene
ncbigene:285093	ncbigene:81448	interacts	Gene	Gene
ncbigene:26259	ncbigene:114907	interacts	Gene	Gene
ncbigene:7020	ncbigene:1081	interacts	Gene	Gene
ncbigene:3018	ncbigene:102724334	interacts	Gene	Gene
ncbigene:7529	ncbigene:8315	interacts	Gene	Gene
ncbigene:26190	ncbigene:149951	interacts	Gene	Gene
ncbigene:5245	GO:0007165	participates	Gene	Biological Process
ncbigene:2491	ncbigene:23122	interacts	Gene	Gene
ncbigene:27006	ncbigene:8823	interacts	Gene	Gene
ncbigene:6631	ncbigene:10772	interacts	Gene	Gene
ncbigene:10049	ncbigene:5621	interacts	Gene	Gene
ncbigene:1956	ncbigene:1500	interacts	Gene	Gene
pubchem.compound:54454	ncbigene:4318	downregulates	Compound	Gene
pubchem.compound:702	ncbigene:2065	upregulates	Compound	Gene
ncbigene:25926	ncbigene:51118	interacts	Gene	Gene
ncbigene:3562	ncbigene:6654	interacts	Gene	Gene
ncbigene:25946	ncbigene:2810	interacts	Gene	Gene
ncbigene:8334	ncbigene:3817	interacts	Gene	Gene
ncbigene:8717	ncbigene:8772	interacts	Gene	Gene
ncbigene:4283	ncbigene:26086	interacts	Gene	Gene
ncbigene:3015	ncbigene:3014	interacts	Gene	Gene
ncbigene:7534	ncbigene:2810	interacts	Gene	Gene
ncbigene:150094	GO:0007049	participates	Gene	Biological Process
ncbigene:258	GO:0007165	participates	Gene	Biological Process
ncbigene:4175	ncbigene:5427	interacts	Gene	Gene
ncbigene:3444	ncbigene:3443	interacts	Gene	Gene
ncbigene:330	ncbigene:51330	interacts	Gene	Gene
ncbigene:7290	ncbigene:4001	interacts	Gene	Gene
ncbigene:96764	ncbigene:3158	interacts	Gene	Gene
ncbigene:79980	ncbigene:57551	interacts	Gene	Gene
ncbigene:54165	ncbigene:26259	interacts	Gene	Gene
ncbigene:57082	ncbigene:55055	interacts	Gene	Gene
ncbigene:51077	ncbigene:51602	interacts	Gene	Gene
ncbigene:80152	ncbigene:6396	interacts	Gene	Gene
ncbigene:94239	ncbigene:474382	interacts	Gene	Gene
ncbigene:54892	ncbigene:8349	interacts	Gene	Gene
ncbigene:6601	ncbigene:2957	interacts	Gene	Gene
ncbigene:369	ncbigene:5037	interacts	Gene	Gene
ncbigene:1445	ncbigene:6714	interacts	Gene	Gene
ncbigene:4008	ncbigene:26272	interacts	Gene	Gene
ncbigene:9883	ncbigene:9295	interacts	Gene	Gene
ncbigene:3320	ncbigene:1027	interacts	Gene	Gene
ncbigene:29781	ncbigene:474382	interacts	Gene	Gene
ncbigene:83452	ncbigene:6811	interacts	Gene	Gene
ncbigene:6352	ncbigene:26086	interacts	Gene	Gene
pubchem.compound:4909	ncbigene:2563	upregulates	Compound	Gene
ncbigene:2230	ncbigene:57128	interacts	Gene	Gene
ncbigene:405	ncbigene:10370	interacts	Gene	Gene
ncbigene:3301	ncbigene:3305	interacts	Gene	Gene
ncbigene:26232	ncbigene:126433	interacts	Gene	Gene
ncbigene:8648	ncbigene:7039	interacts	Gene	Gene
ncbigene:6915	ncbigene:9630	interacts	Gene	Gene
ncbigene:2160	ncbigene:462	interacts	Gene	Gene
ncbigene:4131	GO:0021700	participates	Gene	Biological Process
ncbigene:89780	ncbigene:7483	interacts	Gene	Gene
ncbigene:324	ncbigene:23401	interacts	Gene	Gene
pubchem.compound:5280343	ncbigene:9407	downregulates	Compound	Gene
pubchem.compound:3121	ncbigene:3952	downregulates	Compound	Gene
ncbigene:55839	ncbigene:5526	interacts	Gene	Gene
ncbigene:56829	ncbigene:3265	interacts	Gene	Gene
ncbigene:132112	ncbigene:81696	interacts	Gene	Gene
ncbigene:28234	GO:0055085	participates	Gene	Biological Process
ncbigene:6309	GO:0006629	participates	Gene	Biological Process
pubchem.compound:3964	ncbigene:150	downregulates	Compound	Gene
ncbigene:1759	ncbigene:2268	interacts	Gene	Gene
ncbigene:6396	GO:0006913	participates	Gene	Biological Process
ncbigene:26523	ncbigene:94239	interacts	Gene	Gene
ncbigene:8568	ncbigene:134430	interacts	Gene	Gene
ncbigene:53829	ncbigene:63940	interacts	Gene	Gene
ncbigene:412	ncbigene:25870	interacts	Gene	Gene
ncbigene:2099	ncbigene:23030	interacts	Gene	Gene
ncbigene:93661	ncbigene:5241	interacts	Gene	Gene
ncbigene:2152	ncbigene:2155	interacts	Gene	Gene
ncbigene:5997	ncbigene:9630	interacts	Gene	Gene
pubchem.compound:33741	ncbigene:2905	downregulates	Compound	Gene
ncbigene:83886	GO:0006508	participates	Gene	Biological Process
ncbigene:23112	ncbigene:55170	interacts	Gene	Gene
ncbigene:4085	ncbigene:25909	interacts	Gene	Gene
ncbigene:84661	ncbigene:27327	interacts	Gene	Gene
ncbigene:7022	ncbigene:2064	interacts	Gene	Gene
ncbigene:3570	ncbigene:6654	interacts	Gene	Gene
ncbigene:22906	ncbigene:5037	interacts	Gene	Gene
ncbigene:558	GO:0007275	participates	Gene	Biological Process
pubchem.compound:4993	ncbigene:64146	downregulates	Compound	Gene
ncbigene:146330	ncbigene:9978	interacts	Gene	Gene
ncbigene:222235	ncbigene:899	interacts	Gene	Gene
ncbigene:80205	ncbigene:8800	interacts	Gene	Gene
ncbigene:23165	ncbigene:9939	interacts	Gene	Gene
ncbigene:838	ncbigene:8672	interacts	Gene	Gene
ncbigene:3845	ncbigene:5894	interacts	Gene	Gene
pubchem.compound:444795	ncbigene:1956	downregulates	Compound	Gene
ncbigene:1440	ncbigene:3586	interacts	Gene	Gene
ncbigene:6351	ncbigene:1759	interacts	Gene	Gene
ncbigene:55090	ncbigene:948	interacts	Gene	Gene
ncbigene:6010	ncbigene:6011	interacts	Gene	Gene
ncbigene:23160	ncbigene:51602	interacts	Gene	Gene
pubchem.compound:4748	GO:0070989	induces	Compound	Biological Process
ncbigene:2767	ncbigene:6915	interacts	Gene	Gene
ncbigene:80152	ncbigene:5903	interacts	Gene	Gene
ncbigene:1051	ncbigene:3569	interacts	Gene	Gene
ncbigene:57805	GO:0007049	participates	Gene	Biological Process
ncbigene:4852	ncbigene:63940	interacts	Gene	Gene
pubchem.compound:3341	GO:0055085	induces	Compound	Biological Process
pubchem.compound:6167	ncbigene:8766	downregulates	Compound	Gene
ncbigene:65266	ncbigene:6340	interacts	Gene	Gene
ncbigene:1454	ncbigene:705	interacts	Gene	Gene
ncbigene:3778	GO:0042311	participates	Gene	Biological Process
ncbigene:129401	ncbigene:8487	interacts	Gene	Gene
ncbigene:2776	ncbigene:2792	interacts	Gene	Gene
ncbigene:57085	ncbigene:369	interacts	Gene	Gene
ncbigene:2246	ncbigene:4893	interacts	Gene	Gene
ncbigene:1454	ncbigene:6188	interacts	Gene	Gene
ncbigene:129401	ncbigene:9984	interacts	Gene	Gene
ncbigene:5606	ncbigene:5599	interacts	Gene	Gene
ncbigene:401541	ncbigene:23421	interacts	Gene	Gene
ncbigene:7529	ncbigene:4893	interacts	Gene	Gene
ncbigene:53829	ncbigene:26086	interacts	Gene	Gene
pubchem.compound:5280453	ncbigene:4036	upregulates	Compound	Gene
ncbigene:23412	ncbigene:23194	interacts	Gene	Gene
ncbigene:10694	ncbigene:585	interacts	Gene	Gene
ncbigene:8086	ncbigene:6429	interacts	Gene	Gene
pubchem.compound:54454	ncbigene:3553	downregulates	Compound	Gene
ncbigene:5519	ncbigene:5515	interacts	Gene	Gene
ncbigene:6850	ncbigene:6654	interacts	Gene	Gene
ncbigene:394	ncbigene:1212	interacts	Gene	Gene
ncbigene:7048	ncbigene:9372	interacts	Gene	Gene
ncbigene:3001	ncbigene:6418	interacts	Gene	Gene
ncbigene:8807	GO:0008283	participates	Gene	Biological Process
pubchem.compound:5284616	ncbigene:54210	downregulates	Compound	Gene
ncbigene:5048	ncbigene:5525	interacts	Gene	Gene
ncbigene:23291	ncbigene:149951	interacts	Gene	Gene
pubchem.compound:33741	ncbigene:150	upregulates	Compound	Gene
ncbigene:55706	ncbigene:8189	interacts	Gene	Gene
ncbigene:3716	ncbigene:246778	interacts	Gene	Gene
pubchem.compound:126941	GO:0042592	induces	Compound	Biological Process
ncbigene:102724334	ncbigene:8342	interacts	Gene	Gene
ncbigene:55072	ncbigene:1540	interacts	Gene	Gene
ncbigene:2556	GO:0007165	participates	Gene	Biological Process
ncbigene:841	GO:0051604	participates	Gene	Biological Process
ncbigene:4914	ncbigene:5607	interacts	Gene	Gene
ncbigene:5000	ncbigene:5558	interacts	Gene	Gene
ncbigene:5885	GO:0051301	participates	Gene	Biological Process
ncbigene:57787	GO:0051301	participates	Gene	Biological Process
pubchem.compound:3964	ncbigene:3274	downregulates	Compound	Gene
ncbigene:699	ncbigene:5903	interacts	Gene	Gene
pubchem.compound:5284616	ncbigene:54106	downregulates	Compound	Gene
ncbigene:23165	ncbigene:84324	interacts	Gene	Gene
ncbigene:3661	ncbigene:3441	interacts	Gene	Gene
ncbigene:57085	ncbigene:7529	interacts	Gene	Gene
ncbigene:3570	ncbigene:5594	interacts	Gene	Gene
pubchem.compound:2764	ncbigene:3106	upregulates	Compound	Gene
ncbigene:8289	ncbigene:2960	interacts	Gene	Gene
ncbigene:1499	GO:0007155	participates	Gene	Biological Process
ncbigene:7099	ncbigene:148022	interacts	Gene	Gene
ncbigene:3013	ncbigene:8340	interacts	Gene	Gene
ncbigene:2769	ncbigene:5288	interacts	Gene	Gene
ncbigene:26235	ncbigene:146330	interacts	Gene	Gene
pubchem.compound:5073	GO:0005975	induces	Compound	Biological Process
ncbigene:1452	ncbigene:10023	interacts	Gene	Gene
pubchem.compound:5282230	ncbigene:6347	downregulates	Compound	Gene
pubchem.compound:55245	ncbigene:10763	downregulates	Compound	Gene
ncbigene:54461	ncbigene:51397	interacts	Gene	Gene
ncbigene:6500	ncbigene:4008	interacts	Gene	Gene
pubchem.compound:4477	GO:0030154	induces	Compound	Biological Process
ncbigene:55166	ncbigene:5515	interacts	Gene	Gene
pubchem.compound:5665	ncbigene:2550	upregulates	Compound	Gene
ncbigene:117246	ncbigene:2091	interacts	Gene	Gene
ncbigene:51755	GO:0006397	participates	Gene	Biological Process
ncbigene:23122	ncbigene:5525	interacts	Gene	Gene
ncbigene:6657	ncbigene:6997	interacts	Gene	Gene
ncbigene:54850	ncbigene:26268	interacts	Gene	Gene
ncbigene:54820	GO:0007059	participates	Gene	Biological Process
ncbigene:5527	ncbigene:9183	interacts	Gene	Gene
ncbigene:64145	ncbigene:30849	interacts	Gene	Gene
ncbigene:4087	ncbigene:11171	interacts	Gene	Gene
ncbigene:2246	ncbigene:8823	interacts	Gene	Gene
ncbigene:26270	ncbigene:26190	interacts	Gene	Gene
ncbigene:10818	ncbigene:2254	interacts	Gene	Gene
pubchem.compound:4775	ncbigene:2597	downregulates	Compound	Gene
ncbigene:5914	ncbigene:2971	interacts	Gene	Gene
ncbigene:6604	ncbigene:27242	interacts	Gene	Gene
ncbigene:3559	ncbigene:861	interacts	Gene	Gene
ncbigene:10576	ncbigene:27241	interacts	Gene	Gene
ncbigene:50840	ncbigene:63940	interacts	Gene	Gene
pubchem.compound:9829523	GO:0043085	induces	Compound	Biological Process
ncbigene:79023	GO:0051301	participates	Gene	Biological Process
ncbigene:8786	ncbigene:2771	interacts	Gene	Gene
ncbigene:5903	GO:0006457	participates	Gene	Biological Process
ncbigene:4763	ncbigene:2908	interacts	Gene	Gene
ncbigene:7027	ncbigene:2146	interacts	Gene	Gene
ncbigene:23310	GO:0051301	participates	Gene	Biological Process
ncbigene:54951	ncbigene:283807	interacts	Gene	Gene
pubchem.compound:6013	ncbigene:10468	upregulates	Compound	Gene
ncbigene:5440	ncbigene:5725	interacts	Gene	Gene
ncbigene:11127	ncbigene:6608	interacts	Gene	Gene
ncbigene:8074	ncbigene:9965	interacts	Gene	Gene
ncbigene:1639	GO:0051301	participates	Gene	Biological Process
ncbigene:84643	GO:0051301	participates	Gene	Biological Process
ncbigene:10533	GO:0006914	participates	Gene	Biological Process
pubchem.compound:54687	GO:0030705	induces	Compound	Biological Process
ncbigene:26272	ncbigene:146330	interacts	Gene	Gene
ncbigene:2688	ncbigene:1442	interacts	Gene	Gene
ncbigene:388372	ncbigene:1759	interacts	Gene	Gene
ncbigene:10370	ncbigene:4199	interacts	Gene	Gene
pubchem.compound:53232	ncbigene:1581	upregulates	Compound	Gene
ncbigene:8178	ncbigene:27339	interacts	Gene	Gene
ncbigene:64946	ncbigene:55166	interacts	Gene	Gene
pubchem.compound:5073	GO:0006913	induces	Compound	Biological Process
ncbigene:5501	ncbigene:5528	interacts	Gene	Gene
pubchem.compound:4828	GO:0043085	induces	Compound	Biological Process
ncbigene:80306	ncbigene:5105	interacts	Gene	Gene
ncbigene:1559	GO:0070989	participates	Gene	Biological Process
ncbigene:10438	ncbigene:6152	interacts	Gene	Gene
ncbigene:3559	ncbigene:1399	interacts	Gene	Gene
ncbigene:23122	ncbigene:5516	interacts	Gene	Gene
ncbigene:64145	ncbigene:5289	interacts	Gene	Gene
ncbigene:84135	ncbigene:4809	interacts	Gene	Gene
ncbigene:10672	ncbigene:9265	interacts	Gene	Gene
pubchem.compound:145068	ncbigene:2152	downregulates	Compound	Gene
ncbigene:6229	ncbigene:51118	interacts	Gene	Gene
ncbigene:6749	ncbigene:672	interacts	Gene	Gene
ncbigene:3623	GO:0030154	participates	Gene	Biological Process
ncbigene:5519	ncbigene:81565	interacts	Gene	Gene
ncbigene:7414	ncbigene:369	interacts	Gene	Gene
ncbigene:3952	ncbigene:9968	interacts	Gene	Gene
ncbigene:8086	ncbigene:9295	interacts	Gene	Gene
ncbigene:5578	ncbigene:94274	interacts	Gene	Gene
ncbigene:4040	ncbigene:83999	interacts	Gene	Gene
ncbigene:4615	ncbigene:1147	interacts	Gene	Gene
ncbigene:4089	ncbigene:3726	interacts	Gene	Gene
ncbigene:1021	GO:0007165	participates	Gene	Biological Process
ncbigene:6169	GO:0022618	participates	Gene	Biological Process
ncbigene:84085	ncbigene:51397	interacts	Gene	Gene
pubchem.compound:3559	ncbigene:1958	downregulates	Compound	Gene
ncbigene:9978	ncbigene:8945	interacts	Gene	Gene
ncbigene:56616	ncbigene:329	interacts	Gene	Gene
ncbigene:9688	ncbigene:79833	interacts	Gene	Gene
ncbigene:1487	ncbigene:999	interacts	Gene	Gene
ncbigene:3688	GO:0043065	participates	Gene	Biological Process
pubchem.compound:4184	ncbigene:148	downregulates	Compound	Gene
ncbigene:10062	ncbigene:5465	interacts	Gene	Gene
ncbigene:55766	ncbigene:354	interacts	Gene	Gene
ncbigene:100996758	ncbigene:26086	interacts	Gene	Gene
ncbigene:5594	ncbigene:5580	interacts	Gene	Gene
